,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
585,"['female', 'AT', 29, 'Apprenticeship', 'No', 'other', 'No']","['female', 'AT', 30, 'high school', 'No', 'other', 'No']","['female', 'AT', 31, 'high school', 'No', 'other', 'No']","['female', 'AT', 32, 'university', 'No', 'other', 'No']","['female', 'AT', 33, 'university', 'No', 'other', 'No']","['female', 'AT', 34, 'not stated', 'No', 'other', 'No']","['female', 'AT', 35, 'university', 'No', 'other', 'No']","['female', 'AT', 36, 'university', 'No', 'other', 'No']","['female', 'AT', 37, 'university', 'No', 'other', 'No']","['female', 'AT', 38, 'university', 'No', 'other', 'No']","['female', 'AT', 39, 'university', 'No', 'other', 'No']"
474,"['female', 'AT', 30, 'Apprenticeship', 'No', 'agriculture', 'Yes']","['female', 'AT', 31, 'university', 'No', 'agriculture', 'Yes']","['female', 'AT', 32, 'university', 'No', 'agriculture', 'Yes']","['female', 'AT', 33, 'university', 'No', 'agriculture', 'Yes']","['female', 'AT', 34, 'university', 'No', 'agriculture', 'Yes']","['female', 'AT', 35, 'university', 'No', 'agriculture', 'Yes']","['female', 'AT', 36, 'university', 'No', 'agriculture', 'Yes']","['female', 'AT', 37, 'university', 'No', 'agriculture', 'Yes']","['female', 'AT', 38, 'university', 'No', 'agriculture', 'Yes']","['female', 'AT', 39, 'university', 'No', 'agriculture', 'Yes']","['female', 'AT', 40, 'university', 'No', 'agriculture', 'Yes']"
2815,"['male', 'AT', 57, 'high school', 'No', 'other', 'No']","['male', 'AT', 58, 'university', 'Yes', 'other', 'No']","['male', 'AT', 59, 'not stated', 'Yes', 'other', 'No']","['male', 'AT', 60, 'university', 'Yes', 'other', 'No']","['male', 'AT', 61, 'university', 'Yes', 'other', 'No']","['male', 'AT', 62, 'university', 'Yes', 'other', 'No']","['male', 'AT', 63, 'university', 'Yes', 'other', 'No']","['male', 'AT', 64, 'university', 'Yes', 'other', 'No']","['male', 'AT', 65, 'not stated', 'Yes', 'other', 'No']","['male', 'AT', 66, 'university', 'Yes', 'other', 'No']","['male', 'AT', 67, 'not stated', 'Yes', 'other', 'No']"
2375,"['female', 'AT', 47, 'Apprenticeship', 'No', 'other', 'No']","['female', 'AT', 48, 'Apprenticeship', 'No', 'other', 'No']","['female', 'AT', 49, 'high school', 'No', 'other', 'No']","['female', 'AT', 50, 'high school', 'No', 'other', 'No']","['female', 'AT', 51, 'not stated', 'No', 'other', 'No']","['female', 'AT', 52, 'not stated', 'No', 'other', 'No']","['female', 'AT', 53, 'not stated', 'No', 'other', 'No']","['female', 'AT', 54, 'high school', 'No', 'other', 'No']","['female', 'AT', 55, 'high school', 'Yes', 'other', 'No']","['female', 'AT', 56, 'high school', 'Yes', 'other', 'No']","['female', 'AT', 57, 'university', 'Yes', 'other', 'No']"
721,"['male', 'AT', 41, 'not stated', 'No', 'other', 'No']","['male', 'AT', 42, 'Apprenticeship', 'No', 'other', 'No']","['male', 'AT', 43, 'not stated', 'No', 'other', 'No']","['male', 'AT', 44, 'Apprenticeship', 'No', 'other', 'No']","['male', 'AT', 45, 'high school', 'No', 'other', 'No']","['male', 'AT', 46, 'not stated', 'No', 'other', 'No']","['male', 'AT', 47, 'high school', 'No', 'other', 'No']","['male', 'AT', 48, 'university', 'No', 'other', 'No']","['male', 'AT', 49, 'university', 'No', 'other', 'No']","['male', 'AT', 50, 'university', 'No', 'other', 'No']","['male', 'AT', 51, 'university', 'No', 'other', 'No']"
2711,"['female', 'AT', 55, 'university', 'No', 'other', 'Yes']","['female', 'AT', 56, 'not stated', 'Yes', 'other', 'Yes']","['female', 'AT', 57, 'university', 'Yes', 'other', 'Yes']","['female', 'AT', 58, 'university', 'Yes', 'other', 'Yes']","['female', 'AT', 59, 'university', 'Yes', 'other', 'Yes']","['female', 'AT', 60, 'university', 'Yes', 'other', 'Yes']","['female', 'AT', 61, 'university', 'Yes', 'other', 'Yes']","['female', 'AT', 62, 'not stated', 'Yes', 'other', 'Yes']","['female', 'AT', 63, 'university', 'Yes', 'other', 'Yes']","['female', 'AT', 64, 'university', 'Yes', 'other', 'Yes']","['female', 'AT', 65, 'university', 'Yes', 'other', 'Yes']"
1184,"['female', 'AT', 36, 'not stated', 'No', 'other', 'Yes']","['female', 'AT', 37, 'Apprenticeship', 'No', 'other', 'Yes']","['female', 'AT', 38, 'Apprenticeship', 'No', 'other', 'Yes']","['female', 'AT', 39, 'university', 'No', 'other', 'Yes']","['female', 'AT', 40, 'not stated', 'No', 'other', 'Yes']","['female', 'AT', 41, 'not stated', 'No', 'other', 'Yes']","['female', 'AT', 42, 'not stated', 'No', 'other', 'Yes']","['female', 'AT', 43, 'university', 'No', 'other', 'Yes']","['female', 'AT', 44, 'university', 'No', 'other', 'Yes']","['female', 'AT', 45, 'not stated', 'No', 'other', 'Yes']","['female', 'AT', 46, 'university', 'No', 'other', 'Yes']"
2145,"['female', 'AT', 25, 'Compulsory', 'No', 'service', 'No']","['female', 'AT', 26, 'Apprenticeship', 'No', 'service', 'No']","['female', 'AT', 27, 'Apprenticeship', 'No', 'service', 'No']","['female', 'AT', 28, 'Apprenticeship', 'No', 'service', 'No']","['female', 'AT', 29, 'high school', 'No', 'service', 'No']","['female', 'AT', 30, 'high school', 'No', 'service', 'No']","['female', 'AT', 31, 'high school', 'No', 'service', 'No']","['female', 'AT', 32, 'high school', 'No', 'service', 'No']","['female', 'AT', 33, 'not stated', 'No', 'service', 'No']","['female', 'AT', 34, 'not stated', 'No', 'service', 'No']","['female', 'AT', 35, 'high school', 'No', 'service', 'No']"
1227,"['female', 'AT', 88, 'not stated', 'No', 'other', 'Yes']","['female', 'AT', 89, 'university', 'No', 'other', 'Yes']","['female', 'AT', 90, 'not stated', 'Yes', 'other', 'Yes']","['female', 'AT', 91, 'not stated', 'Yes', 'other', 'Yes']","['female', 'AT', 92, 'not stated', 'Yes', 'other', 'Yes']","['female', 'AT', 93, 'university', 'Yes', 'other', 'Yes']","['female', 'AT', 94, 'university', 'Yes', 'other', 'Yes']","['female', 'AT', 95, 'university', 'Yes', 'other', 'Yes']","['female', 'AT', 96, 'university', 'Yes', 'other', 'Yes']","['female', 'AT', 97, 'university', 'Yes', 'other', 'Yes']","['female', 'AT', 98, 'university', 'Yes', 'other', 'Yes']"
2009,"['female', 'EU', 50, 'Compulsory', 'No', 'other', 'No']","['female', 'EU', 51, 'not stated', 'No', 'other', 'No']","['female', 'EU', 52, 'not stated', 'No', 'other', 'No']","['female', 'EU', 53, 'Compulsory', 'No', 'other', 'No']","['female', 'EU', 54, 'university', 'No', 'other', 'No']","['female', 'EU', 55, 'university', 'No', 'other', 'No']","['female', 'EU', 56, 'university', 'No', 'other', 'No']","['female', 'EU', 57, 'university', 'No', 'other', 'No']","['female', 'EU', 58, 'university', 'Yes', 'other', 'No']","['female', 'EU', 59, 'university', 'Yes', 'other', 'No']","['female', 'EU', 60, 'university', 'Yes', 'other', 'No']"
2486,"['female', 'AT', 58, 'university', 'Yes', 'other', 'Yes']","['female', 'AT', 59, 'university', 'Yes', 'other', 'Yes']","['female', 'AT', 60, 'university', 'Yes', 'other', 'Yes']","['female', 'AT', 61, 'not stated', 'Yes', 'other', 'Yes']","['female', 'AT', 62, 'university', 'Yes', 'other', 'Yes']","['female', 'AT', 63, 'university', 'Yes', 'other', 'Yes']","['female', 'AT', 64, 'university', 'Yes', 'other', 'Yes']","['female', 'AT', 65, 'university', 'Yes', 'other', 'Yes']","['female', 'AT', 66, 'university', 'Yes', 'other', 'Yes']","['female', 'AT', 67, 'university', 'Yes', 'other', 'Yes']","['female', 'AT', 68, 'university', 'Yes', 'other', 'Yes']"
592,"['male', 'AT', 94, 'Compulsory', 'No', 'other', 'No']","['male', 'AT', 95, 'university', 'Yes', 'other', 'No']","['male', 'AT', 96, 'university', 'Yes', 'other', 'No']","['male', 'AT', 97, 'university', 'Yes', 'other', 'No']","['male', 'AT', 98, 'university', 'Yes', 'other', 'No']","['male', 'AT', 99, 'university', 'Yes', 'other', 'No']","['male', 'AT', 100, 'university', 'Yes', 'other', 'No']","['male', 'AT', 101, 'university', 'Yes', 'other', 'No']","['male', 'AT', 102, 'university', 'Yes', 'other', 'No']","['male', 'AT', 103, 'university', 'Yes', 'other', 'No']","['male', 'AT', 104, 'university', 'Yes', 'other', 'No']"
2749,"['female', 'AT', 25, 'not stated', 'No', 'other', 'No']","['female', 'AT', 26, 'not stated', 'No', 'other', 'No']","['female', 'AT', 27, 'university', 'No', 'other', 'No']","['female', 'AT', 28, 'university', 'No', 'other', 'No']","['female', 'AT', 29, 'university', 'No', 'other', 'No']","['female', 'AT', 30, 'university', 'No', 'other', 'No']","['female', 'AT', 31, 'university', 'No', 'other', 'No']","['female', 'AT', 32, 'university', 'No', 'other', 'No']","['female', 'AT', 33, 'university', 'No', 'other', 'No']","['female', 'AT', 34, 'university', 'No', 'other', 'No']","['female', 'AT', 35, 'university', 'No', 'other', 'No']"
313,"['female', 'AT', 20, 'Compulsory', 'No', 'other', 'No']","['female', 'AT', 21, 'university', 'No', 'other', 'No']","['female', 'AT', 22, 'university', 'No', 'other', 'No']","['female', 'AT', 23, 'university', 'No', 'other', 'No']","['female', 'AT', 24, 'university', 'No', 'other', 'No']","['female', 'AT', 25, 'not stated', 'No', 'other', 'No']","['female', 'AT', 26, 'university', 'No', 'other', 'No']","['female', 'AT', 27, 'university', 'No', 'other', 'No']","['female', 'AT', 28, 'university', 'No', 'other', 'No']","['female', 'AT', 29, 'not stated', 'No', 'other', 'No']","['female', 'AT', 30, 'university', 'No', 'other', 'No']"
2990,"['male', 'AT', 56, 'high school', 'Yes', 'other', 'No']","['male', 'AT', 57, 'high school', 'Yes', 'other', 'No']","['male', 'AT', 58, 'high school', 'Yes', 'other', 'No']","['male', 'AT', 59, 'high school', 'Yes', 'other', 'No']","['male', 'AT', 60, 'university', 'Yes', 'other', 'No']","['male', 'AT', 61, 'not stated', 'Yes', 'other', 'No']","['male', 'AT', 62, 'university', 'Yes', 'other', 'No']","['male', 'AT', 63, 'university', 'Yes', 'other', 'No']","['male', 'AT', 64, 'university', 'Yes', 'other', 'No']","['male', 'AT', 65, 'university', 'Yes', 'other', 'No']","['male', 'AT', 66, 'university', 'Yes', 'other', 'No']"
1420,"['female', 'AT', 18, 'not stated', 'No', 'service', 'Yes']","['female', 'AT', 19, 'not stated', 'No', 'service', 'Yes']","['female', 'AT', 20, 'Apprenticeship', 'No', 'service', 'Yes']","['female', 'AT', 21, 'high school', 'No', 'service', 'Yes']","['female', 'AT', 22, 'university', 'No', 'service', 'Yes']","['female', 'AT', 23, 'university', 'No', 'service', 'Yes']","['female', 'AT', 24, 'university', 'No', 'service', 'Yes']","['female', 'AT', 25, 'university', 'No', 'service', 'Yes']","['female', 'AT', 26, 'not stated', 'No', 'service', 'Yes']","['female', 'AT', 27, 'not stated', 'No', 'service', 'Yes']","['female', 'AT', 28, 'university', 'No', 'service', 'Yes']"
1911,"['female', 'AT', 72, 'Apprenticeship', 'Yes', 'other', 'Yes']","['female', 'AT', 73, 'university', 'Yes', 'other', 'Yes']","['female', 'AT', 74, 'university', 'Yes', 'other', 'Yes']","['female', 'AT', 75, 'university', 'Yes', 'other', 'Yes']","['female', 'AT', 76, 'university', 'Yes', 'other', 'Yes']","['female', 'AT', 77, 'university', 'Yes', 'other', 'Yes']","['female', 'AT', 78, 'university', 'Yes', 'other', 'Yes']","['female', 'AT', 79, 'not stated', 'Yes', 'other', 'Yes']","['female', 'AT', 80, 'university', 'Yes', 'other', 'Yes']","['female', 'AT', 81, 'university', 'Yes', 'other', 'Yes']","['female', 'AT', 82, 'university', 'Yes', 'other', 'Yes']"
2581,"['male', 'AT', 34, 'Compulsory', 'No', 'other', 'No']","['male', 'AT', 35, 'Apprenticeship', 'No', 'other', 'No']","['male', 'AT', 36, 'Apprenticeship', 'No', 'other', 'No']","['male', 'AT', 37, 'high school', 'No', 'other', 'No']","['male', 'AT', 38, 'high school', 'No', 'other', 'No']","['male', 'AT', 39, 'university', 'No', 'other', 'No']","['male', 'AT', 40, 'university', 'No', 'other', 'No']","['male', 'AT', 41, 'university', 'No', 'other', 'No']","['male', 'AT', 42, 'university', 'No', 'other', 'No']","['male', 'AT', 43, 'university', 'No', 'other', 'No']","['male', 'AT', 44, 'not stated', 'No', 'other', 'No']"
1243,"['male', 'AT', 20, 'Compulsory', 'No', 'other', 'No']","['male', 'AT', 21, 'Apprenticeship', 'No', 'other', 'No']","['male', 'AT', 22, 'Apprenticeship', 'No', 'other', 'No']","['male', 'AT', 23, 'university', 'No', 'other', 'No']","['male', 'AT', 24, 'university', 'No', 'other', 'No']","['male', 'AT', 25, 'not stated', 'No', 'other', 'No']","['male', 'AT', 26, 'university', 'No', 'other', 'No']","['male', 'AT', 27, 'university', 'No', 'other', 'No']","['male', 'AT', 28, 'university', 'No', 'other', 'No']","['male', 'AT', 29, 'university', 'No', 'other', 'No']","['male', 'AT', 30, 'university', 'No', 'other', 'No']"
1934,"['male', 'AT', 45, 'Apprenticeship', 'No', 'other', 'No']","['male', 'AT', 46, 'Apprenticeship', 'No', 'other', 'No']","['male', 'AT', 47, 'Apprenticeship', 'No', 'other', 'No']","['male', 'AT', 48, 'Apprenticeship', 'No', 'other', 'No']","['male', 'AT', 49, 'Apprenticeship', 'No', 'other', 'No']","['male', 'AT', 50, 'Apprenticeship', 'No', 'other', 'No']","['male', 'AT', 51, 'not stated', 'No', 'other', 'No']","['male', 'AT', 52, 'not stated', 'No', 'other', 'No']","['male', 'AT', 53, 'university', 'No', 'other', 'No']","['male', 'AT', 54, 'university', 'No', 'other', 'No']","['male', 'AT', 55, 'university', 'Yes', 'other', 'No']"
1713,"['male', 'AT', 40, 'high school', 'No', 'other', 'No']","['male', 'AT', 41, 'high school', 'No', 'other', 'No']","['male', 'AT', 42, 'high school', 'No', 'other', 'No']","['male', 'AT', 43, 'high school', 'No', 'other', 'No']","['male', 'AT', 44, 'high school', 'No', 'other', 'No']","['male', 'AT', 45, 'high school', 'No', 'other', 'No']","['male', 'AT', 46, 'not stated', 'No', 'other', 'No']","['male', 'AT', 47, 'university', 'No', 'other', 'No']","['male', 'AT', 48, 'university', 'No', 'other', 'No']","['male', 'AT', 49, 'university', 'No', 'other', 'No']","['male', 'AT', 50, 'university', 'No', 'other', 'No']"
2347,"['female', 'AT', 31, 'university', 'No', 'production', 'Yes']","['female', 'AT', 32, 'university', 'No', 'production', 'Yes']","['female', 'AT', 33, 'not stated', 'No', 'production', 'Yes']","['female', 'AT', 34, 'university', 'No', 'production', 'Yes']","['female', 'AT', 35, 'not stated', 'No', 'production', 'Yes']","['female', 'AT', 36, 'university', 'No', 'production', 'Yes']","['female', 'AT', 37, 'university', 'No', 'production', 'Yes']","['female', 'AT', 38, 'not stated', 'No', 'production', 'Yes']","['female', 'AT', 39, 'university', 'No', 'production', 'Yes']","['female', 'AT', 40, 'university', 'No', 'production', 'Yes']","['female', 'AT', 41, 'not stated', 'No', 'production', 'Yes']"
1942,"['female', 'AT', 53, 'Compulsory', 'No', 'other', 'No']","['female', 'AT', 54, 'Compulsory', 'No', 'other', 'No']","['female', 'AT', 55, 'university', 'No', 'other', 'No']","['female', 'AT', 56, 'not stated', 'Yes', 'other', 'No']","['female', 'AT', 57, 'university', 'Yes', 'other', 'No']","['female', 'AT', 58, 'university', 'Yes', 'other', 'No']","['female', 'AT', 59, 'university', 'Yes', 'other', 'No']","['female', 'AT', 60, 'university', 'Yes', 'other', 'No']","['female', 'AT', 61, 'university', 'Yes', 'other', 'No']","['female', 'AT', 62, 'university', 'Yes', 'other', 'No']","['female', 'AT', 63, 'university', 'Yes', 'other', 'No']"
2460,"['female', 'AT', 35, 'Apprenticeship', 'No', 'other', 'Yes']","['female', 'AT', 36, 'not stated', 'No', 'other', 'Yes']","['female', 'AT', 37, 'Apprenticeship', 'No', 'other', 'Yes']","['female', 'AT', 38, 'Apprenticeship', 'No', 'other', 'Yes']","['female', 'AT', 39, 'Apprenticeship', 'No', 'other', 'Yes']","['female', 'AT', 40, 'Apprenticeship', 'No', 'other', 'Yes']","['female', 'AT', 41, 'not stated', 'No', 'other', 'Yes']","['female', 'AT', 42, 'university', 'No', 'other', 'Yes']","['female', 'AT', 43, 'university', 'No', 'other', 'Yes']","['female', 'AT', 44, 'university', 'No', 'other', 'Yes']","['female', 'AT', 45, 'university', 'No', 'other', 'Yes']"
2743,"['male', 'AT', 59, 'Apprenticeship', 'No', 'service', 'No']","['male', 'AT', 60, 'university', 'Yes', 'service', 'No']","['male', 'AT', 61, 'university', 'Yes', 'service', 'No']","['male', 'AT', 62, 'university', 'Yes', 'service', 'No']","['male', 'AT', 63, 'not stated', 'Yes', 'service', 'No']","['male', 'AT', 64, 'university', 'Yes', 'service', 'No']","['male', 'AT', 65, 'university', 'Yes', 'service', 'No']","['male', 'AT', 66, 'university', 'Yes', 'service', 'No']","['male', 'AT', 67, 'university', 'Yes', 'service', 'No']","['male', 'AT', 68, 'university', 'Yes', 'service', 'No']","['male', 'AT', 69, 'university', 'Yes', 'service', 'No']"
1154,"['male', 'AT', 40, 'not stated', 'No', 'other', 'No']","['male', 'AT', 41, 'Compulsory', 'No', 'other', 'No']","['male', 'AT', 42, 'not stated', 'No', 'other', 'No']","['male', 'AT', 43, 'not stated', 'No', 'other', 'No']","['male', 'AT', 44, 'Apprenticeship', 'No', 'other', 'No']","['male', 'AT', 45, 'Apprenticeship', 'No', 'other', 'No']","['male', 'AT', 46, 'Apprenticeship', 'No', 'other', 'No']","['male', 'AT', 47, 'Apprenticeship', 'No', 'other', 'No']","['male', 'AT', 48, 'Apprenticeship', 'No', 'other', 'No']","['male', 'AT', 49, 'Apprenticeship', 'No', 'other', 'No']","['male', 'AT', 50, 'not stated', 'No', 'other', 'No']"
316,"['female', 'AT', 96, 'Apprenticeship', 'No', 'other', 'No']","['female', 'AT', 97, 'high school', 'No', 'other', 'No']","['female', 'AT', 98, 'not stated', 'No', 'other', 'No']","['female', 'AT', 99, 'high school', 'No', 'other', 'No']","['female', 'AT', 100, 'high school', 'No', 'other', 'No']","['female', 'AT', 101, 'university', 'Yes', 'other', 'No']","['female', 'AT', 102, 'not stated', 'Yes', 'other', 'No']","['female', 'AT', 103, 'university', 'Yes', 'other', 'No']","['female', 'AT', 104, 'university', 'Yes', 'other', 'No']","['female', 'AT', 105, 'university', 'Yes', 'other', 'No']","['female', 'AT', 106, 'university', 'Yes', 'other', 'No']"
476,"['female', 'AT', 47, 'university', 'No', 'other', 'No']","['female', 'AT', 48, 'university', 'No', 'other', 'No']","['female', 'AT', 49, 'university', 'No', 'other', 'No']","['female', 'AT', 50, 'not stated', 'No', 'other', 'No']","['female', 'AT', 51, 'university', 'No', 'other', 'No']","['female', 'AT', 52, 'not stated', 'No', 'other', 'No']","['female', 'AT', 53, 'university', 'No', 'other', 'No']","['female', 'AT', 54, 'university', 'No', 'other', 'No']","['female', 'AT', 55, 'not stated', 'Yes', 'other', 'No']","['female', 'AT', 56, 'university', 'Yes', 'other', 'No']","['female', 'AT', 57, 'university', 'Yes', 'other', 'No']"
1345,"['female', 'AT', 62, 'university', 'No', 'other', 'No']","['female', 'AT', 63, 'university', 'Yes', 'other', 'No']","['female', 'AT', 64, 'university', 'Yes', 'other', 'No']","['female', 'AT', 65, 'university', 'Yes', 'other', 'No']","['female', 'AT', 66, 'university', 'Yes', 'other', 'No']","['female', 'AT', 67, 'university', 'Yes', 'other', 'No']","['female', 'AT', 68, 'university', 'Yes', 'other', 'No']","['female', 'AT', 69, 'university', 'Yes', 'other', 'No']","['female', 'AT', 70, 'not stated', 'Yes', 'other', 'No']","['female', 'AT', 71, 'university', 'Yes', 'other', 'No']","['female', 'AT', 72, 'university', 'Yes', 'other', 'No']"
744,"['male', 'EU', 52, 'Compulsory', 'No', 'production', 'No']","['male', 'EU', 53, 'Compulsory', 'No', 'production', 'No']","['male', 'EU', 54, 'university', 'No', 'production', 'No']","['male', 'EU', 55, 'university', 'Yes', 'production', 'No']","['male', 'EU', 56, 'university', 'Yes', 'production', 'No']","['male', 'EU', 57, 'not stated', 'Yes', 'production', 'No']","['male', 'EU', 58, 'university', 'Yes', 'production', 'No']","['male', 'EU', 59, 'university', 'Yes', 'production', 'No']","['male', 'EU', 60, 'university', 'Yes', 'production', 'No']","['male', 'EU', 61, 'university', 'Yes', 'production', 'No']","['male', 'EU', 62, 'university', 'Yes', 'production', 'No']"
2370,"['male', 'AT', 47, 'not stated', 'No', 'other', 'No']","['male', 'AT', 48, 'Compulsory', 'No', 'other', 'No']","['male', 'AT', 49, 'not stated', 'No', 'other', 'No']","['male', 'AT', 50, 'not stated', 'No', 'other', 'No']","['male', 'AT', 51, 'Compulsory', 'No', 'other', 'No']","['male', 'AT', 52, 'Compulsory', 'No', 'other', 'No']","['male', 'AT', 53, 'high school', 'No', 'other', 'No']","['male', 'AT', 54, 'not stated', 'No', 'other', 'No']","['male', 'AT', 55, 'high school', 'No', 'other', 'No']","['male', 'AT', 56, 'high school', 'No', 'other', 'No']","['male', 'AT', 57, 'not stated', 'No', 'other', 'No']"
2422,"['female', 'AT', 20, 'Compulsory', 'No', 'other', 'Yes']","['female', 'AT', 21, 'not stated', 'No', 'other', 'Yes']","['female', 'AT', 22, 'Compulsory', 'No', 'other', 'Yes']","['female', 'AT', 23, 'Compulsory', 'No', 'other', 'Yes']","['female', 'AT', 24, 'Compulsory', 'No', 'other', 'Yes']","['female', 'AT', 25, 'Apprenticeship', 'No', 'other', 'Yes']","['female', 'AT', 26, 'high school', 'No', 'other', 'Yes']","['female', 'AT', 27, 'not stated', 'No', 'other', 'Yes']","['female', 'AT', 28, 'high school', 'No', 'other', 'Yes']","['female', 'AT', 29, 'high school', 'No', 'other', 'Yes']","['female', 'AT', 30, 'high school', 'No', 'other', 'Yes']"
135,"['male', 'AT', 47, 'high school', 'No', 'other', 'No']","['male', 'AT', 48, 'high school', 'No', 'other', 'No']","['male', 'AT', 49, 'high school', 'No', 'other', 'No']","['male', 'AT', 50, 'university', 'No', 'other', 'No']","['male', 'AT', 51, 'university', 'No', 'other', 'No']","['male', 'AT', 52, 'not stated', 'No', 'other', 'No']","['male', 'AT', 53, 'university', 'No', 'other', 'No']","['male', 'AT', 54, 'not stated', 'No', 'other', 'No']","['male', 'AT', 55, 'university', 'No', 'other', 'No']","['male', 'AT', 56, 'university', 'Yes', 'other', 'No']","['male', 'AT', 57, 'not stated', 'Yes', 'other', 'No']"
939,"['female', 'Non-EU', 73, 'Compulsory', 'No', 'other', 'Yes']","['female', 'Non-EU', 74, 'not stated', 'No', 'other', 'Yes']","['female', 'Non-EU', 75, 'Apprenticeship', 'No', 'other', 'Yes']","['female', 'Non-EU', 76, 'not stated', 'No', 'other', 'Yes']","['female', 'Non-EU', 77, 'Apprenticeship', 'No', 'other', 'Yes']","['female', 'Non-EU', 78, 'not stated', 'Yes', 'other', 'Yes']","['female', 'Non-EU', 79, 'university', 'Yes', 'other', 'Yes']","['female', 'Non-EU', 80, 'university', 'Yes', 'other', 'Yes']","['female', 'Non-EU', 81, 'university', 'Yes', 'other', 'Yes']","['female', 'Non-EU', 82, 'not stated', 'Yes', 'other', 'Yes']","['female', 'Non-EU', 83, 'university', 'Yes', 'other', 'Yes']"
98,"['male', 'AT', 49, 'not stated', 'No', 'agriculture', 'No']","['male', 'AT', 50, 'Compulsory', 'No', 'agriculture', 'No']","['male', 'AT', 51, 'Apprenticeship', 'No', 'agriculture', 'No']","['male', 'AT', 52, 'Apprenticeship', 'No', 'agriculture', 'No']","['male', 'AT', 53, 'university', 'No', 'agriculture', 'No']","['male', 'AT', 54, 'not stated', 'No', 'agriculture', 'No']","['male', 'AT', 55, 'university', 'No', 'agriculture', 'No']","['male', 'AT', 56, 'university', 'No', 'agriculture', 'No']","['male', 'AT', 57, 'university', 'Yes', 'agriculture', 'No']","['male', 'AT', 58, 'university', 'Yes', 'agriculture', 'No']","['male', 'AT', 59, 'university', 'Yes', 'agriculture', 'No']"
735,"['female', 'AT', 79, 'Apprenticeship', 'No', 'other', 'Yes']","['female', 'AT', 80, 'Apprenticeship', 'Yes', 'other', 'Yes']","['female', 'AT', 81, 'university', 'Yes', 'other', 'Yes']","['female', 'AT', 82, 'university', 'Yes', 'other', 'Yes']","['female', 'AT', 83, 'university', 'Yes', 'other', 'Yes']","['female', 'AT', 84, 'not stated', 'Yes', 'other', 'Yes']","['female', 'AT', 85, 'university', 'Yes', 'other', 'Yes']","['female', 'AT', 86, 'not stated', 'Yes', 'other', 'Yes']","['female', 'AT', 87, 'university', 'Yes', 'other', 'Yes']","['female', 'AT', 88, 'university', 'Yes', 'other', 'Yes']","['female', 'AT', 89, 'university', 'Yes', 'other', 'Yes']"
2548,"['female', 'AT', 22, 'Apprenticeship', 'No', 'service', 'No']","['female', 'AT', 23, 'university', 'No', 'service', 'No']","['female', 'AT', 24, 'not stated', 'No', 'service', 'No']","['female', 'AT', 25, 'university', 'No', 'service', 'No']","['female', 'AT', 26, 'not stated', 'No', 'service', 'No']","['female', 'AT', 27, 'not stated', 'No', 'service', 'No']","['female', 'AT', 28, 'university', 'No', 'service', 'No']","['female', 'AT', 29, 'university', 'No', 'service', 'No']","['female', 'AT', 30, 'university', 'No', 'service', 'No']","['female', 'AT', 31, 'university', 'No', 'service', 'No']","['female', 'AT', 32, 'university', 'No', 'service', 'No']"
327,"['female', 'AT', 26, 'not stated', 'No', 'other', 'Yes']","['female', 'AT', 27, 'not stated', 'No', 'other', 'Yes']","['female', 'AT', 28, 'university', 'No', 'other', 'Yes']","['female', 'AT', 29, 'university', 'No', 'other', 'Yes']","['female', 'AT', 30, 'university', 'No', 'other', 'Yes']","['female', 'AT', 31, 'university', 'No', 'other', 'Yes']","['female', 'AT', 32, 'not stated', 'No', 'other', 'Yes']","['female', 'AT', 33, 'university', 'No', 'other', 'Yes']","['female', 'AT', 34, 'university', 'No', 'other', 'Yes']","['female', 'AT', 35, 'not stated', 'No', 'other', 'Yes']","['female', 'AT', 36, 'university', 'No', 'other', 'Yes']"
1129,"['male', 'AT', 25, 'not stated', 'No', 'other', 'No']","['male', 'AT', 26, 'Apprenticeship', 'No', 'other', 'No']","['male', 'AT', 27, 'not stated', 'No', 'other', 'No']","['male', 'AT', 28, 'Apprenticeship', 'No', 'other', 'No']","['male', 'AT', 29, 'high school', 'No', 'other', 'No']","['male', 'AT', 30, 'not stated', 'No', 'other', 'No']","['male', 'AT', 31, 'high school', 'No', 'other', 'No']","['male', 'AT', 32, 'high school', 'No', 'other', 'No']","['male', 'AT', 33, 'high school', 'No', 'other', 'No']","['male', 'AT', 34, 'university', 'No', 'other', 'No']","['male', 'AT', 35, 'university', 'No', 'other', 'No']"
2463,"['male', 'AT', 26, 'Compulsory', 'No', 'other', 'No']","['male', 'AT', 27, 'not stated', 'No', 'other', 'No']","['male', 'AT', 28, 'university', 'No', 'other', 'No']","['male', 'AT', 29, 'university', 'No', 'other', 'No']","['male', 'AT', 30, 'university', 'No', 'other', 'No']","['male', 'AT', 31, 'university', 'No', 'other', 'No']","['male', 'AT', 32, 'not stated', 'No', 'other', 'No']","['male', 'AT', 33, 'university', 'No', 'other', 'No']","['male', 'AT', 34, 'university', 'No', 'other', 'No']","['male', 'AT', 35, 'university', 'No', 'other', 'No']","['male', 'AT', 36, 'university', 'No', 'other', 'No']"
