,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
421,"['female', 'AT', 87, 'Compulsory', 'Yes', 'other', 'Yes']","['female', 'AT', 88, 'university', 'Yes', 'other', 'Yes']","['female', 'AT', 89, 'not stated', 'Yes', 'other', 'Yes']","['female', 'AT', 90, 'university', 'Yes', 'other', 'Yes']","['female', 'AT', 91, 'university', 'Yes', 'other', 'Yes']","['female', 'AT', 92, 'not stated', 'Yes', 'other', 'Yes']","['female', 'AT', 93, 'university', 'Yes', 'other', 'Yes']","['female', 'AT', 94, 'university', 'Yes', 'other', 'Yes']","['female', 'AT', 95, 'university', 'Yes', 'other', 'Yes']","['female', 'AT', 96, 'university', 'Yes', 'other', 'Yes']","['female', 'AT', 97, 'university', 'Yes', 'other', 'Yes']"
2376,"['female', 'AT', 56, 'Apprenticeship', 'No', 'other', 'No']","['female', 'AT', 57, 'not stated', 'No', 'other', 'No']","['female', 'AT', 58, 'high school', 'Yes', 'other', 'No']","['female', 'AT', 59, 'high school', 'Yes', 'other', 'No']","['female', 'AT', 60, 'high school', 'Yes', 'other', 'No']","['female', 'AT', 61, 'not stated', 'Yes', 'other', 'No']","['female', 'AT', 62, 'not stated', 'Yes', 'other', 'No']","['female', 'AT', 63, 'high school', 'Yes', 'other', 'No']","['female', 'AT', 64, 'high school', 'Yes', 'other', 'No']","['female', 'AT', 65, 'not stated', 'Yes', 'other', 'No']","['female', 'AT', 66, 'high school', 'Yes', 'other', 'No']"
1356,"['female', 'Non-EU', 45, 'Compulsory', 'No', 'other', 'No']","['female', 'Non-EU', 46, 'not stated', 'No', 'other', 'No']","['female', 'Non-EU', 47, 'Apprenticeship', 'No', 'other', 'No']","['female', 'Non-EU', 48, 'Apprenticeship', 'No', 'other', 'No']","['female', 'Non-EU', 49, 'not stated', 'No', 'other', 'No']","['female', 'Non-EU', 50, 'not stated', 'No', 'other', 'No']","['female', 'Non-EU', 51, 'Apprenticeship', 'No', 'other', 'No']","['female', 'Non-EU', 52, 'Apprenticeship', 'No', 'other', 'No']","['female', 'Non-EU', 53, 'university', 'No', 'other', 'No']","['female', 'Non-EU', 54, 'university', 'No', 'other', 'No']","['female', 'Non-EU', 55, 'university', 'Yes', 'other', 'No']"
69,"['female', 'AT', 91, 'university', 'No', 'other', 'No']","['female', 'AT', 92, 'university', 'No', 'other', 'No']","['female', 'AT', 93, 'university', 'Yes', 'other', 'No']","['female', 'AT', 94, 'not stated', 'Yes', 'other', 'No']","['female', 'AT', 95, 'not stated', 'Yes', 'other', 'No']","['female', 'AT', 96, 'university', 'Yes', 'other', 'No']","['female', 'AT', 97, 'university', 'Yes', 'other', 'No']","['female', 'AT', 98, 'not stated', 'Yes', 'other', 'No']","['female', 'AT', 99, 'university', 'Yes', 'other', 'No']","['female', 'AT', 100, 'university', 'Yes', 'other', 'No']","['female', 'AT', 101, 'university', 'Yes', 'other', 'No']"
1871,"['male', 'AT', 80, 'Compulsory', 'No', 'other', 'No']","['male', 'AT', 81, 'university', 'Yes', 'other', 'No']","['male', 'AT', 82, 'university', 'Yes', 'other', 'No']","['male', 'AT', 83, 'university', 'Yes', 'other', 'No']","['male', 'AT', 84, 'university', 'Yes', 'other', 'No']","['male', 'AT', 85, 'university', 'Yes', 'other', 'No']","['male', 'AT', 86, 'university', 'Yes', 'other', 'No']","['male', 'AT', 87, 'university', 'Yes', 'other', 'No']","['male', 'AT', 88, 'university', 'Yes', 'other', 'No']","['male', 'AT', 89, 'university', 'Yes', 'other', 'No']","['male', 'AT', 90, 'not stated', 'Yes', 'other', 'No']"
2207,"['male', 'AT', 54, 'high school', 'No', 'other', 'No']","['male', 'AT', 55, 'not stated', 'No', 'other', 'No']","['male', 'AT', 56, 'high school', 'Yes', 'other', 'No']","['male', 'AT', 57, 'high school', 'Yes', 'other', 'No']","['male', 'AT', 58, 'high school', 'Yes', 'other', 'No']","['male', 'AT', 59, 'high school', 'Yes', 'other', 'No']","['male', 'AT', 60, 'not stated', 'Yes', 'other', 'No']","['male', 'AT', 61, 'high school', 'Yes', 'other', 'No']","['male', 'AT', 62, 'high school', 'Yes', 'other', 'No']","['male', 'AT', 63, 'high school', 'Yes', 'other', 'No']","['male', 'AT', 64, 'high school', 'Yes', 'other', 'No']"
2676,"['female', 'AT', 33, 'Compulsory', 'No', 'other', 'No']","['female', 'AT', 34, 'high school', 'No', 'other', 'No']","['female', 'AT', 35, 'not stated', 'No', 'other', 'No']","['female', 'AT', 36, 'high school', 'No', 'other', 'No']","['female', 'AT', 37, 'not stated', 'No', 'other', 'No']","['female', 'AT', 38, 'high school', 'No', 'other', 'No']","['female', 'AT', 39, 'not stated', 'No', 'other', 'No']","['female', 'AT', 40, 'high school', 'No', 'other', 'No']","['female', 'AT', 41, 'university', 'No', 'other', 'No']","['female', 'AT', 42, 'university', 'No', 'other', 'No']","['female', 'AT', 43, 'not stated', 'No', 'other', 'No']"
777,"['female', 'AT', 71, 'high school', 'Yes', 'other', 'Yes']","['female', 'AT', 72, 'high school', 'Yes', 'other', 'Yes']","['female', 'AT', 73, 'not stated', 'Yes', 'other', 'Yes']","['female', 'AT', 74, 'university', 'Yes', 'other', 'Yes']","['female', 'AT', 75, 'not stated', 'Yes', 'other', 'Yes']","['female', 'AT', 76, 'university', 'Yes', 'other', 'Yes']","['female', 'AT', 77, 'university', 'Yes', 'other', 'Yes']","['female', 'AT', 78, 'university', 'Yes', 'other', 'Yes']","['female', 'AT', 79, 'university', 'Yes', 'other', 'Yes']","['female', 'AT', 80, 'not stated', 'Yes', 'other', 'Yes']","['female', 'AT', 81, 'university', 'Yes', 'other', 'Yes']"
1795,"['male', 'AT', 41, 'Compulsory', 'No', 'other', 'No']","['male', 'AT', 42, 'Compulsory', 'No', 'other', 'No']","['male', 'AT', 43, 'Compulsory', 'No', 'other', 'No']","['male', 'AT', 44, 'high school', 'No', 'other', 'No']","['male', 'AT', 45, 'high school', 'No', 'other', 'No']","['male', 'AT', 46, 'high school', 'No', 'other', 'No']","['male', 'AT', 47, 'not stated', 'No', 'other', 'No']","['male', 'AT', 48, 'high school', 'No', 'other', 'No']","['male', 'AT', 49, 'not stated', 'No', 'other', 'No']","['male', 'AT', 50, 'university', 'No', 'other', 'No']","['male', 'AT', 51, 'not stated', 'No', 'other', 'No']"
611,"['male', 'AT', 95, 'Compulsory', 'Yes', 'other', 'No']","['male', 'AT', 96, 'not stated', 'Yes', 'other', 'No']","['male', 'AT', 97, 'high school', 'Yes', 'other', 'No']","['male', 'AT', 98, 'high school', 'Yes', 'other', 'No']","['male', 'AT', 99, 'not stated', 'Yes', 'other', 'No']","['male', 'AT', 100, 'university', 'Yes', 'other', 'No']","['male', 'AT', 101, 'university', 'Yes', 'other', 'No']","['male', 'AT', 102, 'university', 'Yes', 'other', 'No']","['male', 'AT', 103, 'university', 'Yes', 'other', 'No']","['male', 'AT', 104, 'university', 'Yes', 'other', 'No']","['male', 'AT', 105, 'university', 'Yes', 'other', 'No']"
1220,"['female', 'AT', 69, 'Apprenticeship', 'Yes', 'other', 'No']","['female', 'AT', 70, 'Apprenticeship', 'Yes', 'other', 'No']","['female', 'AT', 71, 'Apprenticeship', 'Yes', 'other', 'No']","['female', 'AT', 72, 'Apprenticeship', 'Yes', 'other', 'No']","['female', 'AT', 73, 'Apprenticeship', 'Yes', 'other', 'No']","['female', 'AT', 74, 'not stated', 'Yes', 'other', 'No']","['female', 'AT', 75, 'university', 'Yes', 'other', 'No']","['female', 'AT', 76, 'university', 'Yes', 'other', 'No']","['female', 'AT', 77, 'university', 'Yes', 'other', 'No']","['female', 'AT', 78, 'university', 'Yes', 'other', 'No']","['female', 'AT', 79, 'university', 'Yes', 'other', 'No']"
1753,"['female', 'AT', 22, 'not stated', 'No', 'service', 'No']","['female', 'AT', 23, 'not stated', 'No', 'service', 'No']","['female', 'AT', 24, 'Compulsory', 'No', 'service', 'No']","['female', 'AT', 25, 'university', 'No', 'service', 'No']","['female', 'AT', 26, 'university', 'No', 'service', 'No']","['female', 'AT', 27, 'university', 'No', 'service', 'No']","['female', 'AT', 28, 'university', 'No', 'service', 'No']","['female', 'AT', 29, 'university', 'No', 'service', 'No']","['female', 'AT', 30, 'university', 'No', 'service', 'No']","['female', 'AT', 31, 'university', 'No', 'service', 'No']","['female', 'AT', 32, 'university', 'No', 'service', 'No']"
2815,"['male', 'AT', 34, 'Apprenticeship', 'No', 'other', 'No']","['male', 'AT', 35, 'not stated', 'No', 'other', 'No']","['male', 'AT', 36, 'university', 'No', 'other', 'No']","['male', 'AT', 37, 'university', 'No', 'other', 'No']","['male', 'AT', 38, 'not stated', 'No', 'other', 'No']","['male', 'AT', 39, 'university', 'No', 'other', 'No']","['male', 'AT', 40, 'university', 'No', 'other', 'No']","['male', 'AT', 41, 'university', 'No', 'other', 'No']","['male', 'AT', 42, 'university', 'No', 'other', 'No']","['male', 'AT', 43, 'university', 'No', 'other', 'No']","['male', 'AT', 44, 'university', 'No', 'other', 'No']"
2637,"['male', 'AT', 45, 'Apprenticeship', 'No', 'other', 'No']","['male', 'AT', 46, 'university', 'No', 'other', 'No']","['male', 'AT', 47, 'not stated', 'No', 'other', 'No']","['male', 'AT', 48, 'university', 'No', 'other', 'No']","['male', 'AT', 49, 'university', 'No', 'other', 'No']","['male', 'AT', 50, 'university', 'No', 'other', 'No']","['male', 'AT', 51, 'university', 'No', 'other', 'No']","['male', 'AT', 52, 'not stated', 'No', 'other', 'No']","['male', 'AT', 53, 'university', 'No', 'other', 'No']","['male', 'AT', 54, 'university', 'No', 'other', 'No']","['male', 'AT', 55, 'university', 'No', 'other', 'No']"
435,"['female', 'AT', 72, 'not stated', 'Yes', 'other', 'Yes']","['female', 'AT', 73, 'Apprenticeship', 'Yes', 'other', 'Yes']","['female', 'AT', 74, 'Apprenticeship', 'Yes', 'other', 'Yes']","['female', 'AT', 75, 'not stated', 'Yes', 'other', 'Yes']","['female', 'AT', 76, 'Apprenticeship', 'Yes', 'other', 'Yes']","['female', 'AT', 77, 'Apprenticeship', 'Yes', 'other', 'Yes']","['female', 'AT', 78, 'university', 'Yes', 'other', 'Yes']","['female', 'AT', 79, 'university', 'Yes', 'other', 'Yes']","['female', 'AT', 80, 'university', 'Yes', 'other', 'Yes']","['female', 'AT', 81, 'university', 'Yes', 'other', 'Yes']","['female', 'AT', 82, 'not stated', 'Yes', 'other', 'Yes']"
2445,"['female', 'Non-EU', 21, 'university', 'No', 'other', 'No']","['female', 'Non-EU', 22, 'university', 'No', 'other', 'No']","['female', 'Non-EU', 23, 'not stated', 'No', 'other', 'No']","['female', 'Non-EU', 24, 'not stated', 'No', 'other', 'No']","['female', 'Non-EU', 25, 'university', 'No', 'other', 'No']","['female', 'Non-EU', 26, 'not stated', 'No', 'other', 'No']","['female', 'Non-EU', 27, 'university', 'No', 'other', 'No']","['female', 'Non-EU', 28, 'university', 'No', 'other', 'No']","['female', 'Non-EU', 29, 'university', 'No', 'other', 'No']","['female', 'Non-EU', 30, 'university', 'No', 'other', 'No']","['female', 'Non-EU', 31, 'not stated', 'No', 'other', 'No']"
467,"['female', 'AT', 45, 'high school', 'No', 'other', 'No']","['female', 'AT', 46, 'high school', 'No', 'other', 'No']","['female', 'AT', 47, 'high school', 'No', 'other', 'No']","['female', 'AT', 48, 'high school', 'No', 'other', 'No']","['female', 'AT', 49, 'high school', 'No', 'other', 'No']","['female', 'AT', 50, 'high school', 'No', 'other', 'No']","['female', 'AT', 51, 'university', 'No', 'other', 'No']","['female', 'AT', 52, 'university', 'No', 'other', 'No']","['female', 'AT', 53, 'university', 'No', 'other', 'No']","['female', 'AT', 54, 'university', 'No', 'other', 'No']","['female', 'AT', 55, 'university', 'No', 'other', 'No']"
1223,"['female', 'AT', 70, 'high school', 'No', 'other', 'No']","['female', 'AT', 71, 'high school', 'No', 'other', 'No']","['female', 'AT', 72, 'not stated', 'No', 'other', 'No']","['female', 'AT', 73, 'not stated', 'Yes', 'other', 'No']","['female', 'AT', 74, 'high school', 'Yes', 'other', 'No']","['female', 'AT', 75, 'high school', 'Yes', 'other', 'No']","['female', 'AT', 76, 'high school', 'Yes', 'other', 'No']","['female', 'AT', 77, 'high school', 'Yes', 'other', 'No']","['female', 'AT', 78, 'high school', 'Yes', 'other', 'No']","['female', 'AT', 79, 'high school', 'Yes', 'other', 'No']","['female', 'AT', 80, 'high school', 'Yes', 'other', 'No']"
2798,"['female', 'AT', 26, 'Apprenticeship', 'No', 'other', 'No']","['female', 'AT', 27, 'high school', 'No', 'other', 'No']","['female', 'AT', 28, 'high school', 'No', 'other', 'No']","['female', 'AT', 29, 'high school', 'No', 'other', 'No']","['female', 'AT', 30, 'high school', 'No', 'other', 'No']","['female', 'AT', 31, 'not stated', 'No', 'other', 'No']","['female', 'AT', 32, 'university', 'No', 'other', 'No']","['female', 'AT', 33, 'university', 'No', 'other', 'No']","['female', 'AT', 34, 'not stated', 'No', 'other', 'No']","['female', 'AT', 35, 'university', 'No', 'other', 'No']","['female', 'AT', 36, 'not stated', 'No', 'other', 'No']"
717,"['female', 'AT', 27, 'Compulsory', 'No', 'other', 'No']","['female', 'AT', 28, 'not stated', 'No', 'other', 'No']","['female', 'AT', 29, 'not stated', 'No', 'other', 'No']","['female', 'AT', 30, 'not stated', 'No', 'other', 'No']","['female', 'AT', 31, 'Apprenticeship', 'No', 'other', 'No']","['female', 'AT', 32, 'not stated', 'No', 'other', 'No']","['female', 'AT', 33, 'university', 'No', 'other', 'No']","['female', 'AT', 34, 'not stated', 'No', 'other', 'No']","['female', 'AT', 35, 'not stated', 'No', 'other', 'No']","['female', 'AT', 36, 'university', 'No', 'other', 'No']","['female', 'AT', 37, 'university', 'No', 'other', 'No']"
2143,"['male', 'AT', 40, 'Apprenticeship', 'No', 'other', 'No']","['male', 'AT', 41, 'not stated', 'No', 'other', 'No']","['male', 'AT', 42, 'Apprenticeship', 'No', 'other', 'No']","['male', 'AT', 43, 'not stated', 'No', 'other', 'No']","['male', 'AT', 44, 'not stated', 'No', 'other', 'No']","['male', 'AT', 45, 'high school', 'No', 'other', 'No']","['male', 'AT', 46, 'high school', 'No', 'other', 'No']","['male', 'AT', 47, 'not stated', 'No', 'other', 'No']","['male', 'AT', 48, 'high school', 'No', 'other', 'No']","['male', 'AT', 49, 'high school', 'No', 'other', 'No']","['male', 'AT', 50, 'high school', 'No', 'other', 'No']"
2090,"['male', 'AT', 20, 'Apprenticeship', 'No', 'other', 'No']","['male', 'AT', 21, 'high school', 'No', 'other', 'No']","['male', 'AT', 22, 'high school', 'No', 'other', 'No']","['male', 'AT', 23, 'high school', 'No', 'other', 'No']","['male', 'AT', 24, 'high school', 'No', 'other', 'No']","['male', 'AT', 25, 'high school', 'No', 'other', 'No']","['male', 'AT', 26, 'high school', 'No', 'other', 'No']","['male', 'AT', 27, 'not stated', 'No', 'other', 'No']","['male', 'AT', 28, 'high school', 'No', 'other', 'No']","['male', 'AT', 29, 'high school', 'No', 'other', 'No']","['male', 'AT', 30, 'high school', 'No', 'other', 'No']"
1594,"['female', 'EU', 59, 'Apprenticeship', 'No', 'other', 'No']","['female', 'EU', 60, 'Apprenticeship', 'No', 'other', 'No']","['female', 'EU', 61, 'Apprenticeship', 'Yes', 'other', 'No']","['female', 'EU', 62, 'university', 'Yes', 'other', 'No']","['female', 'EU', 63, 'not stated', 'Yes', 'other', 'No']","['female', 'EU', 64, 'university', 'Yes', 'other', 'No']","['female', 'EU', 65, 'university', 'Yes', 'other', 'No']","['female', 'EU', 66, 'not stated', 'Yes', 'other', 'No']","['female', 'EU', 67, 'university', 'Yes', 'other', 'No']","['female', 'EU', 68, 'university', 'Yes', 'other', 'No']","['female', 'EU', 69, 'university', 'Yes', 'other', 'No']"
1613,"['male', 'AT', 58, 'not stated', 'Yes', 'other', 'No']","['male', 'AT', 59, 'Compulsory', 'Yes', 'other', 'No']","['male', 'AT', 60, 'university', 'Yes', 'other', 'No']","['male', 'AT', 61, 'university', 'Yes', 'other', 'No']","['male', 'AT', 62, 'not stated', 'Yes', 'other', 'No']","['male', 'AT', 63, 'not stated', 'Yes', 'other', 'No']","['male', 'AT', 64, 'university', 'Yes', 'other', 'No']","['male', 'AT', 65, 'university', 'Yes', 'other', 'No']","['male', 'AT', 66, 'not stated', 'Yes', 'other', 'No']","['male', 'AT', 67, 'university', 'Yes', 'other', 'No']","['male', 'AT', 68, 'university', 'Yes', 'other', 'No']"
2466,"['female', 'EU', 54, 'university', 'No', 'other', 'Yes']","['female', 'EU', 55, 'not stated', 'Yes', 'other', 'Yes']","['female', 'EU', 56, 'university', 'Yes', 'other', 'Yes']","['female', 'EU', 57, 'university', 'Yes', 'other', 'Yes']","['female', 'EU', 58, 'university', 'Yes', 'other', 'Yes']","['female', 'EU', 59, 'university', 'Yes', 'other', 'Yes']","['female', 'EU', 60, 'not stated', 'Yes', 'other', 'Yes']","['female', 'EU', 61, 'university', 'Yes', 'other', 'Yes']","['female', 'EU', 62, 'university', 'Yes', 'other', 'Yes']","['female', 'EU', 63, 'university', 'Yes', 'other', 'Yes']","['female', 'EU', 64, 'university', 'Yes', 'other', 'Yes']"
2860,"['female', 'AT', 49, 'not stated', 'No', 'other', 'No']","['female', 'AT', 50, 'Apprenticeship', 'No', 'other', 'No']","['female', 'AT', 51, 'Apprenticeship', 'No', 'other', 'No']","['female', 'AT', 52, 'not stated', 'No', 'other', 'No']","['female', 'AT', 53, 'Apprenticeship', 'No', 'other', 'No']","['female', 'AT', 54, 'not stated', 'No', 'other', 'No']","['female', 'AT', 55, 'Apprenticeship', 'No', 'other', 'No']","['female', 'AT', 56, 'high school', 'No', 'other', 'No']","['female', 'AT', 57, 'not stated', 'No', 'other', 'No']","['female', 'AT', 58, 'high school', 'No', 'other', 'No']","['female', 'AT', 59, 'high school', 'Yes', 'other', 'No']"
1961,"['male', 'AT', 47, 'Apprenticeship', 'No', 'production', 'No']","['male', 'AT', 48, 'not stated', 'No', 'production', 'No']","['male', 'AT', 49, 'Apprenticeship', 'No', 'production', 'No']","['male', 'AT', 50, 'Apprenticeship', 'No', 'production', 'No']","['male', 'AT', 51, 'Apprenticeship', 'No', 'production', 'No']","['male', 'AT', 52, 'Apprenticeship', 'No', 'production', 'No']","['male', 'AT', 53, 'Apprenticeship', 'No', 'production', 'No']","['male', 'AT', 54, 'high school', 'No', 'production', 'No']","['male', 'AT', 55, 'university', 'Yes', 'production', 'No']","['male', 'AT', 56, 'university', 'Yes', 'production', 'No']","['male', 'AT', 57, 'university', 'Yes', 'production', 'No']"
1092,"['female', 'AT', 26, 'Apprenticeship', 'No', 'other', 'No']","['female', 'AT', 27, 'Apprenticeship', 'No', 'other', 'No']","['female', 'AT', 28, 'Apprenticeship', 'No', 'other', 'No']","['female', 'AT', 29, 'Apprenticeship', 'No', 'other', 'No']","['female', 'AT', 30, 'Apprenticeship', 'No', 'other', 'No']","['female', 'AT', 31, 'not stated', 'No', 'other', 'No']","['female', 'AT', 32, 'university', 'No', 'other', 'No']","['female', 'AT', 33, 'university', 'No', 'other', 'No']","['female', 'AT', 34, 'university', 'No', 'other', 'No']","['female', 'AT', 35, 'university', 'No', 'other', 'No']","['female', 'AT', 36, 'not stated', 'No', 'other', 'No']"
2767,"['male', 'AT', 66, 'Apprenticeship', 'Yes', 'other', 'No']","['male', 'AT', 67, 'not stated', 'Yes', 'other', 'No']","['male', 'AT', 68, 'high school', 'Yes', 'other', 'No']","['male', 'AT', 69, 'high school', 'Yes', 'other', 'No']","['male', 'AT', 70, 'university', 'Yes', 'other', 'No']","['male', 'AT', 71, 'university', 'Yes', 'other', 'No']","['male', 'AT', 72, 'not stated', 'Yes', 'other', 'No']","['male', 'AT', 73, 'university', 'Yes', 'other', 'No']","['male', 'AT', 74, 'university', 'Yes', 'other', 'No']","['male', 'AT', 75, 'university', 'Yes', 'other', 'No']","['male', 'AT', 76, 'university', 'Yes', 'other', 'No']"
2091,"['male', 'AT', 47, 'Apprenticeship', 'No', 'other', 'No']","['male', 'AT', 48, 'Apprenticeship', 'No', 'other', 'No']","['male', 'AT', 49, 'Apprenticeship', 'No', 'other', 'No']","['male', 'AT', 50, 'Apprenticeship', 'No', 'other', 'No']","['male', 'AT', 51, 'not stated', 'No', 'other', 'No']","['male', 'AT', 52, 'Apprenticeship', 'No', 'other', 'No']","['male', 'AT', 53, 'Apprenticeship', 'No', 'other', 'No']","['male', 'AT', 54, 'Apprenticeship', 'No', 'other', 'No']","['male', 'AT', 55, 'Apprenticeship', 'No', 'other', 'No']","['male', 'AT', 56, 'Apprenticeship', 'Yes', 'other', 'No']","['male', 'AT', 57, 'not stated', 'Yes', 'other', 'No']"
295,"['female', 'AT', 30, 'Apprenticeship', 'No', 'other', 'No']","['female', 'AT', 31, 'Apprenticeship', 'No', 'other', 'No']","['female', 'AT', 32, 'Apprenticeship', 'No', 'other', 'No']","['female', 'AT', 33, 'university', 'No', 'other', 'No']","['female', 'AT', 34, 'university', 'No', 'other', 'No']","['female', 'AT', 35, 'university', 'No', 'other', 'No']","['female', 'AT', 36, 'not stated', 'No', 'other', 'No']","['female', 'AT', 37, 'not stated', 'No', 'other', 'No']","['female', 'AT', 38, 'university', 'No', 'other', 'No']","['female', 'AT', 39, 'not stated', 'No', 'other', 'No']","['female', 'AT', 40, 'not stated', 'No', 'other', 'No']"
2052,"['female', 'EU', 74, 'Compulsory', 'Yes', 'other', 'Yes']","['female', 'EU', 75, 'university', 'Yes', 'other', 'Yes']","['female', 'EU', 76, 'not stated', 'Yes', 'other', 'Yes']","['female', 'EU', 77, 'university', 'Yes', 'other', 'Yes']","['female', 'EU', 78, 'not stated', 'Yes', 'other', 'Yes']","['female', 'EU', 79, 'not stated', 'Yes', 'other', 'Yes']","['female', 'EU', 80, 'university', 'Yes', 'other', 'Yes']","['female', 'EU', 81, 'university', 'Yes', 'other', 'Yes']","['female', 'EU', 82, 'not stated', 'Yes', 'other', 'Yes']","['female', 'EU', 83, 'university', 'Yes', 'other', 'Yes']","['female', 'EU', 84, 'university', 'Yes', 'other', 'Yes']"
2346,"['male', 'AT', 60, 'university', 'No', 'other', 'No']","['male', 'AT', 61, 'university', 'Yes', 'other', 'No']","['male', 'AT', 62, 'not stated', 'Yes', 'other', 'No']","['male', 'AT', 63, 'not stated', 'Yes', 'other', 'No']","['male', 'AT', 64, 'university', 'Yes', 'other', 'No']","['male', 'AT', 65, 'not stated', 'Yes', 'other', 'No']","['male', 'AT', 66, 'university', 'Yes', 'other', 'No']","['male', 'AT', 67, 'university', 'Yes', 'other', 'No']","['male', 'AT', 68, 'university', 'Yes', 'other', 'No']","['male', 'AT', 69, 'university', 'Yes', 'other', 'No']","['male', 'AT', 70, 'university', 'Yes', 'other', 'No']"
2084,"['male', 'EU', 79, 'not stated', 'No', 'other', 'No']","['male', 'EU', 80, 'not stated', 'Yes', 'other', 'No']","['male', 'EU', 81, 'not stated', 'Yes', 'other', 'No']","['male', 'EU', 82, 'high school', 'Yes', 'other', 'No']","['male', 'EU', 83, 'not stated', 'Yes', 'other', 'No']","['male', 'EU', 84, 'not stated', 'Yes', 'other', 'No']","['male', 'EU', 85, 'university', 'Yes', 'other', 'No']","['male', 'EU', 86, 'university', 'Yes', 'other', 'No']","['male', 'EU', 87, 'university', 'Yes', 'other', 'No']","['male', 'EU', 88, 'university', 'Yes', 'other', 'No']","['male', 'EU', 89, 'not stated', 'Yes', 'other', 'No']"
996,"['male', 'AT', 67, 'Compulsory', 'Yes', 'other', 'No']","['male', 'AT', 68, 'Apprenticeship', 'Yes', 'other', 'No']","['male', 'AT', 69, 'Apprenticeship', 'Yes', 'other', 'No']","['male', 'AT', 70, 'Apprenticeship', 'Yes', 'other', 'No']","['male', 'AT', 71, 'Apprenticeship', 'Yes', 'other', 'No']","['male', 'AT', 72, 'Apprenticeship', 'Yes', 'other', 'No']","['male', 'AT', 73, 'Apprenticeship', 'Yes', 'other', 'No']","['male', 'AT', 74, 'Apprenticeship', 'Yes', 'other', 'No']","['male', 'AT', 75, 'Apprenticeship', 'Yes', 'other', 'No']","['male', 'AT', 76, 'Apprenticeship', 'Yes', 'other', 'No']","['male', 'AT', 77, 'Apprenticeship', 'Yes', 'other', 'No']"
366,"['male', 'AT', 45, 'not stated', 'No', 'other', 'No']","['male', 'AT', 46, 'Apprenticeship', 'No', 'other', 'No']","['male', 'AT', 47, 'Apprenticeship', 'No', 'other', 'No']","['male', 'AT', 48, 'Apprenticeship', 'No', 'other', 'No']","['male', 'AT', 49, 'not stated', 'No', 'other', 'No']","['male', 'AT', 50, 'not stated', 'No', 'other', 'No']","['male', 'AT', 51, 'high school', 'No', 'other', 'No']","['male', 'AT', 52, 'high school', 'No', 'other', 'No']","['male', 'AT', 53, 'high school', 'No', 'other', 'No']","['male', 'AT', 54, 'university', 'No', 'other', 'No']","['male', 'AT', 55, 'university', 'Yes', 'other', 'No']"
1873,"['male', 'AT', 59, 'Apprenticeship', 'No', 'other', 'No']","['male', 'AT', 60, 'not stated', 'No', 'other', 'No']","['male', 'AT', 61, 'Apprenticeship', 'No', 'other', 'No']","['male', 'AT', 62, 'not stated', 'No', 'other', 'No']","['male', 'AT', 63, 'not stated', 'No', 'other', 'No']","['male', 'AT', 64, 'high school', 'Yes', 'other', 'No']","['male', 'AT', 65, 'high school', 'Yes', 'other', 'No']","['male', 'AT', 66, 'high school', 'Yes', 'other', 'No']","['male', 'AT', 67, 'high school', 'Yes', 'other', 'No']","['male', 'AT', 68, 'high school', 'Yes', 'other', 'No']","['male', 'AT', 69, 'high school', 'Yes', 'other', 'No']"
1919,"['female', 'AT', 60, 'Apprenticeship', 'Yes', 'other', 'Yes']","['female', 'AT', 61, 'not stated', 'Yes', 'other', 'Yes']","['female', 'AT', 62, 'high school', 'Yes', 'other', 'Yes']","['female', 'AT', 63, 'university', 'Yes', 'other', 'Yes']","['female', 'AT', 64, 'university', 'Yes', 'other', 'Yes']","['female', 'AT', 65, 'university', 'Yes', 'other', 'Yes']","['female', 'AT', 66, 'not stated', 'Yes', 'other', 'Yes']","['female', 'AT', 67, 'not stated', 'Yes', 'other', 'Yes']","['female', 'AT', 68, 'university', 'Yes', 'other', 'Yes']","['female', 'AT', 69, 'not stated', 'Yes', 'other', 'Yes']","['female', 'AT', 70, 'university', 'Yes', 'other', 'Yes']"
2025,"['female', 'AT', 74, 'university', 'No', 'other', 'Yes']","['female', 'AT', 75, 'university', 'No', 'other', 'Yes']","['female', 'AT', 76, 'not stated', 'No', 'other', 'Yes']","['female', 'AT', 77, 'university', 'No', 'other', 'Yes']","['female', 'AT', 78, 'not stated', 'Yes', 'other', 'Yes']","['female', 'AT', 79, 'university', 'Yes', 'other', 'Yes']","['female', 'AT', 80, 'university', 'Yes', 'other', 'Yes']","['female', 'AT', 81, 'university', 'Yes', 'other', 'Yes']","['female', 'AT', 82, 'university', 'Yes', 'other', 'Yes']","['female', 'AT', 83, 'university', 'Yes', 'other', 'Yes']","['female', 'AT', 84, 'university', 'Yes', 'other', 'Yes']"
