,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
2660,"['male', 'EU', 21, 'Compulsory', 'No', 'other', 'No']","['male', 'EU', 22, 'university', 'No', 'other', 'No']","['male', 'EU', 23, 'not stated', 'No', 'other', 'No']","['male', 'EU', 24, 'university', 'No', 'other', 'No']","['male', 'EU', 25, 'university', 'No', 'other', 'No']","['male', 'EU', 26, 'not stated', 'No', 'other', 'No']","['male', 'EU', 27, 'university', 'No', 'other', 'No']","['male', 'EU', 28, 'university', 'No', 'other', 'No']","['male', 'EU', 29, 'university', 'No', 'other', 'No']","['male', 'EU', 30, 'university', 'No', 'other', 'No']","['male', 'EU', 31, 'university', 'No', 'other', 'No']"
2818,"['female', 'AT', 41, 'Compulsory', 'No', 'other', 'No']","['female', 'AT', 42, 'high school', 'No', 'other', 'No']","['female', 'AT', 43, 'not stated', 'No', 'other', 'No']","['female', 'AT', 44, 'high school', 'No', 'other', 'No']","['female', 'AT', 45, 'high school', 'No', 'other', 'No']","['female', 'AT', 46, 'not stated', 'No', 'other', 'No']","['female', 'AT', 47, 'high school', 'No', 'other', 'No']","['female', 'AT', 48, 'high school', 'No', 'other', 'No']","['female', 'AT', 49, 'not stated', 'No', 'other', 'No']","['female', 'AT', 50, 'high school', 'No', 'other', 'No']","['female', 'AT', 51, 'high school', 'No', 'other', 'No']"
1699,"['female', 'AT', 29, 'not stated', 'No', 'other', 'No']","['female', 'AT', 30, 'university', 'No', 'other', 'No']","['female', 'AT', 31, 'university', 'No', 'other', 'No']","['female', 'AT', 32, 'university', 'No', 'other', 'No']","['female', 'AT', 33, 'university', 'No', 'other', 'No']","['female', 'AT', 34, 'not stated', 'No', 'other', 'No']","['female', 'AT', 35, 'university', 'No', 'other', 'No']","['female', 'AT', 36, 'university', 'No', 'other', 'No']","['female', 'AT', 37, 'university', 'No', 'other', 'No']","['female', 'AT', 38, 'university', 'No', 'other', 'No']","['female', 'AT', 39, 'university', 'No', 'other', 'No']"
2105,"['female', 'EU', 43, 'not stated', 'No', 'other', 'No']","['female', 'EU', 44, 'not stated', 'No', 'other', 'No']","['female', 'EU', 45, 'Apprenticeship', 'No', 'other', 'No']","['female', 'EU', 46, 'Apprenticeship', 'No', 'other', 'No']","['female', 'EU', 47, 'Apprenticeship', 'No', 'other', 'No']","['female', 'EU', 48, 'university', 'No', 'other', 'No']","['female', 'EU', 49, 'university', 'No', 'other', 'No']","['female', 'EU', 50, 'university', 'No', 'other', 'No']","['female', 'EU', 51, 'university', 'No', 'other', 'No']","['female', 'EU', 52, 'not stated', 'No', 'other', 'No']","['female', 'EU', 53, 'university', 'No', 'other', 'No']"
136,"['female', 'AT', 16, 'Compulsory', 'No', 'other', 'Yes']","['female', 'AT', 17, 'not stated', 'No', 'other', 'Yes']","['female', 'AT', 18, 'Compulsory', 'No', 'other', 'Yes']","['female', 'AT', 19, 'not stated', 'No', 'other', 'Yes']","['female', 'AT', 20, 'Compulsory', 'No', 'other', 'Yes']","['female', 'AT', 21, 'Compulsory', 'No', 'other', 'Yes']","['female', 'AT', 22, 'Compulsory', 'No', 'other', 'Yes']","['female', 'AT', 23, 'high school', 'No', 'other', 'Yes']","['female', 'AT', 24, 'university', 'No', 'other', 'Yes']","['female', 'AT', 25, 'university', 'No', 'other', 'Yes']","['female', 'AT', 26, 'not stated', 'No', 'other', 'Yes']"
914,"['female', 'AT', 32, 'university', 'No', 'service', 'Yes']","['female', 'AT', 33, 'university', 'No', 'service', 'Yes']","['female', 'AT', 34, 'university', 'No', 'service', 'Yes']","['female', 'AT', 35, 'university', 'No', 'service', 'Yes']","['female', 'AT', 36, 'not stated', 'No', 'service', 'Yes']","['female', 'AT', 37, 'university', 'No', 'service', 'Yes']","['female', 'AT', 38, 'not stated', 'No', 'service', 'Yes']","['female', 'AT', 39, 'university', 'No', 'service', 'Yes']","['female', 'AT', 40, 'not stated', 'No', 'service', 'Yes']","['female', 'AT', 41, 'university', 'No', 'service', 'Yes']","['female', 'AT', 42, 'university', 'No', 'service', 'Yes']"
313,"['male', 'AT', 71, 'not stated', 'No', 'other', 'No']","['male', 'AT', 72, 'Compulsory', 'No', 'other', 'No']","['male', 'AT', 73, 'university', 'Yes', 'other', 'No']","['male', 'AT', 74, 'university', 'Yes', 'other', 'No']","['male', 'AT', 75, 'university', 'Yes', 'other', 'No']","['male', 'AT', 76, 'university', 'Yes', 'other', 'No']","['male', 'AT', 77, 'university', 'Yes', 'other', 'No']","['male', 'AT', 78, 'university', 'Yes', 'other', 'No']","['male', 'AT', 79, 'university', 'Yes', 'other', 'No']","['male', 'AT', 80, 'university', 'Yes', 'other', 'No']","['male', 'AT', 81, 'university', 'Yes', 'other', 'No']"
505,"['male', 'EU', 75, 'Apprenticeship', 'Yes', 'production', 'No']","['male', 'EU', 76, 'not stated', 'Yes', 'production', 'No']","['male', 'EU', 77, 'Apprenticeship', 'Yes', 'production', 'No']","['male', 'EU', 78, 'Apprenticeship', 'Yes', 'production', 'No']","['male', 'EU', 79, 'university', 'Yes', 'production', 'No']","['male', 'EU', 80, 'university', 'Yes', 'production', 'No']","['male', 'EU', 81, 'university', 'Yes', 'production', 'No']","['male', 'EU', 82, 'university', 'Yes', 'production', 'No']","['male', 'EU', 83, 'university', 'Yes', 'production', 'No']","['male', 'EU', 84, 'not stated', 'Yes', 'production', 'No']","['male', 'EU', 85, 'university', 'Yes', 'production', 'No']"
2782,"['male', 'AT', 65, 'university', 'Yes', 'other', 'No']","['male', 'AT', 66, 'university', 'Yes', 'other', 'No']","['male', 'AT', 67, 'university', 'Yes', 'other', 'No']","['male', 'AT', 68, 'university', 'Yes', 'other', 'No']","['male', 'AT', 69, 'university', 'Yes', 'other', 'No']","['male', 'AT', 70, 'university', 'Yes', 'other', 'No']","['male', 'AT', 71, 'university', 'Yes', 'other', 'No']","['male', 'AT', 72, 'university', 'Yes', 'other', 'No']","['male', 'AT', 73, 'not stated', 'Yes', 'other', 'No']","['male', 'AT', 74, 'university', 'Yes', 'other', 'No']","['male', 'AT', 75, 'university', 'Yes', 'other', 'No']"
600,"['male', 'AT', 30, 'university', 'No', 'other', 'No']","['male', 'AT', 31, 'university', 'No', 'other', 'No']","['male', 'AT', 32, 'university', 'No', 'other', 'No']","['male', 'AT', 33, 'not stated', 'No', 'other', 'No']","['male', 'AT', 34, 'university', 'No', 'other', 'No']","['male', 'AT', 35, 'university', 'No', 'other', 'No']","['male', 'AT', 36, 'university', 'No', 'other', 'No']","['male', 'AT', 37, 'university', 'No', 'other', 'No']","['male', 'AT', 38, 'university', 'No', 'other', 'No']","['male', 'AT', 39, 'university', 'No', 'other', 'No']","['male', 'AT', 40, 'university', 'No', 'other', 'No']"
223,"['female', 'EU', 23, 'high school', 'No', 'other', 'No']","['female', 'EU', 24, 'high school', 'No', 'other', 'No']","['female', 'EU', 25, 'high school', 'No', 'other', 'No']","['female', 'EU', 26, 'university', 'No', 'other', 'No']","['female', 'EU', 27, 'university', 'No', 'other', 'No']","['female', 'EU', 28, 'university', 'No', 'other', 'No']","['female', 'EU', 29, 'university', 'No', 'other', 'No']","['female', 'EU', 30, 'not stated', 'No', 'other', 'No']","['female', 'EU', 31, 'university', 'No', 'other', 'No']","['female', 'EU', 32, 'university', 'No', 'other', 'No']","['female', 'EU', 33, 'university', 'No', 'other', 'No']"
2615,"['female', 'Non-EU', 21, 'Compulsory', 'No', 'other', 'No']","['female', 'Non-EU', 22, 'university', 'No', 'other', 'No']","['female', 'Non-EU', 23, 'university', 'No', 'other', 'No']","['female', 'Non-EU', 24, 'university', 'No', 'other', 'No']","['female', 'Non-EU', 25, 'university', 'No', 'other', 'No']","['female', 'Non-EU', 26, 'university', 'No', 'other', 'No']","['female', 'Non-EU', 27, 'university', 'No', 'other', 'No']","['female', 'Non-EU', 28, 'university', 'No', 'other', 'No']","['female', 'Non-EU', 29, 'not stated', 'No', 'other', 'No']","['female', 'Non-EU', 30, 'university', 'No', 'other', 'No']","['female', 'Non-EU', 31, 'not stated', 'No', 'other', 'No']"
2178,"['male', 'AT', 55, 'Compulsory', 'Yes', 'other', 'No']","['male', 'AT', 56, 'not stated', 'Yes', 'other', 'No']","['male', 'AT', 57, 'high school', 'Yes', 'other', 'No']","['male', 'AT', 58, 'high school', 'Yes', 'other', 'No']","['male', 'AT', 59, 'university', 'Yes', 'other', 'No']","['male', 'AT', 60, 'university', 'Yes', 'other', 'No']","['male', 'AT', 61, 'university', 'Yes', 'other', 'No']","['male', 'AT', 62, 'university', 'Yes', 'other', 'No']","['male', 'AT', 63, 'university', 'Yes', 'other', 'No']","['male', 'AT', 64, 'university', 'Yes', 'other', 'No']","['male', 'AT', 65, 'not stated', 'Yes', 'other', 'No']"
1489,"['female', 'AT', 67, 'university', 'No', 'other', 'Yes']","['female', 'AT', 68, 'not stated', 'No', 'other', 'Yes']","['female', 'AT', 69, 'not stated', 'Yes', 'other', 'Yes']","['female', 'AT', 70, 'university', 'Yes', 'other', 'Yes']","['female', 'AT', 71, 'university', 'Yes', 'other', 'Yes']","['female', 'AT', 72, 'university', 'Yes', 'other', 'Yes']","['female', 'AT', 73, 'university', 'Yes', 'other', 'Yes']","['female', 'AT', 74, 'not stated', 'Yes', 'other', 'Yes']","['female', 'AT', 75, 'university', 'Yes', 'other', 'Yes']","['female', 'AT', 76, 'university', 'Yes', 'other', 'Yes']","['female', 'AT', 77, 'university', 'Yes', 'other', 'Yes']"
1501,"['female', 'AT', 38, 'not stated', 'No', 'other', 'Yes']","['female', 'AT', 39, 'Apprenticeship', 'No', 'other', 'Yes']","['female', 'AT', 40, 'Apprenticeship', 'No', 'other', 'Yes']","['female', 'AT', 41, 'Apprenticeship', 'No', 'other', 'Yes']","['female', 'AT', 42, 'not stated', 'No', 'other', 'Yes']","['female', 'AT', 43, 'Apprenticeship', 'No', 'other', 'Yes']","['female', 'AT', 44, 'Apprenticeship', 'No', 'other', 'Yes']","['female', 'AT', 45, 'not stated', 'No', 'other', 'Yes']","['female', 'AT', 46, 'university', 'No', 'other', 'Yes']","['female', 'AT', 47, 'not stated', 'No', 'other', 'Yes']","['female', 'AT', 48, 'university', 'No', 'other', 'Yes']"
806,"['female', 'Non-EU', 20, 'Compulsory', 'No', 'other', 'No']","['female', 'Non-EU', 21, 'Apprenticeship', 'No', 'other', 'No']","['female', 'Non-EU', 22, 'not stated', 'No', 'other', 'No']","['female', 'Non-EU', 23, 'university', 'No', 'other', 'No']","['female', 'Non-EU', 24, 'university', 'No', 'other', 'No']","['female', 'Non-EU', 25, 'university', 'No', 'other', 'No']","['female', 'Non-EU', 26, 'university', 'No', 'other', 'No']","['female', 'Non-EU', 27, 'not stated', 'No', 'other', 'No']","['female', 'Non-EU', 28, 'university', 'No', 'other', 'No']","['female', 'Non-EU', 29, 'university', 'No', 'other', 'No']","['female', 'Non-EU', 30, 'university', 'No', 'other', 'No']"
349,"['female', 'AT', 28, 'Apprenticeship', 'No', 'other', 'No']","['female', 'AT', 29, 'high school', 'No', 'other', 'No']","['female', 'AT', 30, 'university', 'No', 'other', 'No']","['female', 'AT', 31, 'university', 'No', 'other', 'No']","['female', 'AT', 32, 'university', 'No', 'other', 'No']","['female', 'AT', 33, 'university', 'No', 'other', 'No']","['female', 'AT', 34, 'university', 'No', 'other', 'No']","['female', 'AT', 35, 'university', 'No', 'other', 'No']","['female', 'AT', 36, 'university', 'No', 'other', 'No']","['female', 'AT', 37, 'university', 'No', 'other', 'No']","['female', 'AT', 38, 'university', 'No', 'other', 'No']"
2903,"['female', 'AT', 23, 'university', 'No', 'other', 'No']","['female', 'AT', 24, 'university', 'No', 'other', 'No']","['female', 'AT', 25, 'not stated', 'No', 'other', 'No']","['female', 'AT', 26, 'university', 'No', 'other', 'No']","['female', 'AT', 27, 'not stated', 'No', 'other', 'No']","['female', 'AT', 28, 'university', 'No', 'other', 'No']","['female', 'AT', 29, 'not stated', 'No', 'other', 'No']","['female', 'AT', 30, 'not stated', 'No', 'other', 'No']","['female', 'AT', 31, 'university', 'No', 'other', 'No']","['female', 'AT', 32, 'university', 'No', 'other', 'No']","['female', 'AT', 33, 'university', 'No', 'other', 'No']"
117,"['male', 'AT', 70, 'Apprenticeship', 'Yes', 'other', 'No']","['male', 'AT', 71, 'university', 'Yes', 'other', 'No']","['male', 'AT', 72, 'university', 'Yes', 'other', 'No']","['male', 'AT', 73, 'university', 'Yes', 'other', 'No']","['male', 'AT', 74, 'not stated', 'Yes', 'other', 'No']","['male', 'AT', 75, 'not stated', 'Yes', 'other', 'No']","['male', 'AT', 76, 'university', 'Yes', 'other', 'No']","['male', 'AT', 77, 'university', 'Yes', 'other', 'No']","['male', 'AT', 78, 'university', 'Yes', 'other', 'No']","['male', 'AT', 79, 'not stated', 'Yes', 'other', 'No']","['male', 'AT', 80, 'university', 'Yes', 'other', 'No']"
544,"['male', 'AT', 24, 'Compulsory', 'No', 'other', 'No']","['male', 'AT', 25, 'Compulsory', 'No', 'other', 'No']","['male', 'AT', 26, 'not stated', 'No', 'other', 'No']","['male', 'AT', 27, 'not stated', 'No', 'other', 'No']","['male', 'AT', 28, 'Apprenticeship', 'No', 'other', 'No']","['male', 'AT', 29, 'Apprenticeship', 'No', 'other', 'No']","['male', 'AT', 30, 'Apprenticeship', 'No', 'other', 'No']","['male', 'AT', 31, 'high school', 'No', 'other', 'No']","['male', 'AT', 32, 'not stated', 'No', 'other', 'No']","['male', 'AT', 33, 'not stated', 'No', 'other', 'No']","['male', 'AT', 34, 'not stated', 'No', 'other', 'No']"
217,"['female', 'EU', 90, 'Compulsory', 'No', 'other', 'Yes']","['female', 'EU', 91, 'Apprenticeship', 'No', 'other', 'Yes']","['female', 'EU', 92, 'university', 'Yes', 'other', 'Yes']","['female', 'EU', 93, 'university', 'Yes', 'other', 'Yes']","['female', 'EU', 94, 'university', 'Yes', 'other', 'Yes']","['female', 'EU', 95, 'university', 'Yes', 'other', 'Yes']","['female', 'EU', 96, 'university', 'Yes', 'other', 'Yes']","['female', 'EU', 97, 'university', 'Yes', 'other', 'Yes']","['female', 'EU', 98, 'university', 'Yes', 'other', 'Yes']","['female', 'EU', 99, 'university', 'Yes', 'other', 'Yes']","['female', 'EU', 100, 'not stated', 'Yes', 'other', 'Yes']"
1425,"['male', 'Non-EU', 26, 'high school', 'No', 'other', 'No']","['male', 'Non-EU', 27, 'high school', 'No', 'other', 'No']","['male', 'Non-EU', 28, 'high school', 'No', 'other', 'No']","['male', 'Non-EU', 29, 'high school', 'No', 'other', 'No']","['male', 'Non-EU', 30, 'high school', 'No', 'other', 'No']","['male', 'Non-EU', 31, 'high school', 'No', 'other', 'No']","['male', 'Non-EU', 32, 'high school', 'No', 'other', 'No']","['male', 'Non-EU', 33, 'high school', 'No', 'other', 'No']","['male', 'Non-EU', 34, 'high school', 'No', 'other', 'No']","['male', 'Non-EU', 35, 'not stated', 'No', 'other', 'No']","['male', 'Non-EU', 36, 'high school', 'No', 'other', 'No']"
2908,"['female', 'AT', 28, 'Apprenticeship', 'No', 'other', 'Yes']","['female', 'AT', 29, 'Apprenticeship', 'No', 'other', 'Yes']","['female', 'AT', 30, 'university', 'No', 'other', 'Yes']","['female', 'AT', 31, 'university', 'No', 'other', 'Yes']","['female', 'AT', 32, 'university', 'No', 'other', 'Yes']","['female', 'AT', 33, 'university', 'No', 'other', 'Yes']","['female', 'AT', 34, 'university', 'No', 'other', 'Yes']","['female', 'AT', 35, 'university', 'No', 'other', 'Yes']","['female', 'AT', 36, 'university', 'No', 'other', 'Yes']","['female', 'AT', 37, 'university', 'No', 'other', 'Yes']","['female', 'AT', 38, 'university', 'No', 'other', 'Yes']"
1032,"['female', 'AT', 51, 'not stated', 'No', 'other', 'No']","['female', 'AT', 52, 'university', 'No', 'other', 'No']","['female', 'AT', 53, 'university', 'No', 'other', 'No']","['female', 'AT', 54, 'university', 'No', 'other', 'No']","['female', 'AT', 55, 'not stated', 'No', 'other', 'No']","['female', 'AT', 56, 'university', 'Yes', 'other', 'No']","['female', 'AT', 57, 'university', 'Yes', 'other', 'No']","['female', 'AT', 58, 'not stated', 'Yes', 'other', 'No']","['female', 'AT', 59, 'not stated', 'Yes', 'other', 'No']","['female', 'AT', 60, 'university', 'Yes', 'other', 'No']","['female', 'AT', 61, 'university', 'Yes', 'other', 'No']"
2687,"['male', 'AT', 33, 'Compulsory', 'No', 'other', 'No']","['male', 'AT', 34, 'not stated', 'No', 'other', 'No']","['male', 'AT', 35, 'Compulsory', 'No', 'other', 'No']","['male', 'AT', 36, 'Apprenticeship', 'No', 'other', 'No']","['male', 'AT', 37, 'Apprenticeship', 'No', 'other', 'No']","['male', 'AT', 38, 'high school', 'No', 'other', 'No']","['male', 'AT', 39, 'high school', 'No', 'other', 'No']","['male', 'AT', 40, 'high school', 'No', 'other', 'No']","['male', 'AT', 41, 'high school', 'No', 'other', 'No']","['male', 'AT', 42, 'high school', 'No', 'other', 'No']","['male', 'AT', 43, 'high school', 'No', 'other', 'No']"
1955,"['male', 'AT', 26, 'high school', 'No', 'other', 'No']","['male', 'AT', 27, 'high school', 'No', 'other', 'No']","['male', 'AT', 28, 'high school', 'No', 'other', 'No']","['male', 'AT', 29, 'not stated', 'No', 'other', 'No']","['male', 'AT', 30, 'not stated', 'No', 'other', 'No']","['male', 'AT', 31, 'high school', 'No', 'other', 'No']","['male', 'AT', 32, 'university', 'No', 'other', 'No']","['male', 'AT', 33, 'not stated', 'No', 'other', 'No']","['male', 'AT', 34, 'university', 'No', 'other', 'No']","['male', 'AT', 35, 'not stated', 'No', 'other', 'No']","['male', 'AT', 36, 'not stated', 'No', 'other', 'No']"
1203,"['male', 'AT', 50, 'not stated', 'No', 'other', 'No']","['male', 'AT', 51, 'Compulsory', 'No', 'other', 'No']","['male', 'AT', 52, 'not stated', 'No', 'other', 'No']","['male', 'AT', 53, 'Compulsory', 'No', 'other', 'No']","['male', 'AT', 54, 'high school', 'No', 'other', 'No']","['male', 'AT', 55, 'university', 'No', 'other', 'No']","['male', 'AT', 56, 'university', 'No', 'other', 'No']","['male', 'AT', 57, 'university', 'No', 'other', 'No']","['male', 'AT', 58, 'university', 'No', 'other', 'No']","['male', 'AT', 59, 'university', 'No', 'other', 'No']","['male', 'AT', 60, 'university', 'No', 'other', 'No']"
1535,"['male', 'AT', 29, 'university', 'No', 'other', 'No']","['male', 'AT', 30, 'university', 'No', 'other', 'No']","['male', 'AT', 31, 'university', 'No', 'other', 'No']","['male', 'AT', 32, 'not stated', 'No', 'other', 'No']","['male', 'AT', 33, 'university', 'No', 'other', 'No']","['male', 'AT', 34, 'not stated', 'No', 'other', 'No']","['male', 'AT', 35, 'university', 'No', 'other', 'No']","['male', 'AT', 36, 'university', 'No', 'other', 'No']","['male', 'AT', 37, 'not stated', 'No', 'other', 'No']","['male', 'AT', 38, 'university', 'No', 'other', 'No']","['male', 'AT', 39, 'university', 'No', 'other', 'No']"
561,"['female', 'EU', 54, 'Apprenticeship', 'No', 'other', 'No']","['female', 'EU', 55, 'Apprenticeship', 'No', 'other', 'No']","['female', 'EU', 56, 'Apprenticeship', 'Yes', 'other', 'No']","['female', 'EU', 57, 'Apprenticeship', 'Yes', 'other', 'No']","['female', 'EU', 58, 'not stated', 'Yes', 'other', 'No']","['female', 'EU', 59, 'Apprenticeship', 'Yes', 'other', 'No']","['female', 'EU', 60, 'Apprenticeship', 'Yes', 'other', 'No']","['female', 'EU', 61, 'not stated', 'Yes', 'other', 'No']","['female', 'EU', 62, 'not stated', 'Yes', 'other', 'No']","['female', 'EU', 63, 'high school', 'Yes', 'other', 'No']","['female', 'EU', 64, 'high school', 'Yes', 'other', 'No']"
1279,"['male', 'AT', 85, 'not stated', 'Yes', 'other', 'No']","['male', 'AT', 86, 'not stated', 'Yes', 'other', 'No']","['male', 'AT', 87, 'Apprenticeship', 'Yes', 'other', 'No']","['male', 'AT', 88, 'Apprenticeship', 'Yes', 'other', 'No']","['male', 'AT', 89, 'Apprenticeship', 'Yes', 'other', 'No']","['male', 'AT', 90, 'Apprenticeship', 'Yes', 'other', 'No']","['male', 'AT', 91, 'Apprenticeship', 'Yes', 'other', 'No']","['male', 'AT', 92, 'Apprenticeship', 'Yes', 'other', 'No']","['male', 'AT', 93, 'university', 'Yes', 'other', 'No']","['male', 'AT', 94, 'university', 'Yes', 'other', 'No']","['male', 'AT', 95, 'university', 'Yes', 'other', 'No']"
1456,"['male', 'AT', 29, 'Apprenticeship', 'No', 'other', 'No']","['male', 'AT', 30, 'Apprenticeship', 'No', 'other', 'No']","['male', 'AT', 31, 'Apprenticeship', 'No', 'other', 'No']","['male', 'AT', 32, 'not stated', 'No', 'other', 'No']","['male', 'AT', 33, 'not stated', 'No', 'other', 'No']","['male', 'AT', 34, 'university', 'No', 'other', 'No']","['male', 'AT', 35, 'university', 'No', 'other', 'No']","['male', 'AT', 36, 'university', 'No', 'other', 'No']","['male', 'AT', 37, 'university', 'No', 'other', 'No']","['male', 'AT', 38, 'university', 'No', 'other', 'No']","['male', 'AT', 39, 'not stated', 'No', 'other', 'No']"
2989,"['female', 'AT', 33, 'not stated', 'No', 'other', 'Yes']","['female', 'AT', 34, 'Compulsory', 'No', 'other', 'Yes']","['female', 'AT', 35, 'Compulsory', 'No', 'other', 'Yes']","['female', 'AT', 36, 'Compulsory', 'No', 'other', 'Yes']","['female', 'AT', 37, 'Compulsory', 'No', 'other', 'Yes']","['female', 'AT', 38, 'Apprenticeship', 'No', 'other', 'Yes']","['female', 'AT', 39, 'not stated', 'No', 'other', 'Yes']","['female', 'AT', 40, 'Apprenticeship', 'No', 'other', 'Yes']","['female', 'AT', 41, 'not stated', 'No', 'other', 'Yes']","['female', 'AT', 42, 'Apprenticeship', 'No', 'other', 'Yes']","['female', 'AT', 43, 'university', 'No', 'other', 'Yes']"
604,"['male', 'AT', 48, 'Compulsory', 'No', 'other', 'No']","['male', 'AT', 49, 'not stated', 'No', 'other', 'No']","['male', 'AT', 50, 'not stated', 'No', 'other', 'No']","['male', 'AT', 51, 'university', 'No', 'other', 'No']","['male', 'AT', 52, 'university', 'No', 'other', 'No']","['male', 'AT', 53, 'university', 'No', 'other', 'No']","['male', 'AT', 54, 'university', 'No', 'other', 'No']","['male', 'AT', 55, 'university', 'Yes', 'other', 'No']","['male', 'AT', 56, 'university', 'Yes', 'other', 'No']","['male', 'AT', 57, 'university', 'Yes', 'other', 'No']","['male', 'AT', 58, 'university', 'Yes', 'other', 'No']"
1327,"['male', 'AT', 29, 'not stated', 'No', 'other', 'No']","['male', 'AT', 30, 'university', 'No', 'other', 'No']","['male', 'AT', 31, 'not stated', 'No', 'other', 'No']","['male', 'AT', 32, 'university', 'No', 'other', 'No']","['male', 'AT', 33, 'university', 'No', 'other', 'No']","['male', 'AT', 34, 'university', 'No', 'other', 'No']","['male', 'AT', 35, 'university', 'No', 'other', 'No']","['male', 'AT', 36, 'university', 'No', 'other', 'No']","['male', 'AT', 37, 'not stated', 'No', 'other', 'No']","['male', 'AT', 38, 'not stated', 'No', 'other', 'No']","['male', 'AT', 39, 'university', 'No', 'other', 'No']"
588,"['male', 'AT', 62, 'Compulsory', 'Yes', 'other', 'No']","['male', 'AT', 63, 'high school', 'Yes', 'other', 'No']","['male', 'AT', 64, 'high school', 'Yes', 'other', 'No']","['male', 'AT', 65, 'not stated', 'Yes', 'other', 'No']","['male', 'AT', 66, 'not stated', 'Yes', 'other', 'No']","['male', 'AT', 67, 'high school', 'Yes', 'other', 'No']","['male', 'AT', 68, 'not stated', 'Yes', 'other', 'No']","['male', 'AT', 69, 'not stated', 'Yes', 'other', 'No']","['male', 'AT', 70, 'university', 'Yes', 'other', 'No']","['male', 'AT', 71, 'university', 'Yes', 'other', 'No']","['male', 'AT', 72, 'university', 'Yes', 'other', 'No']"
830,"['female', 'AT', 77, 'university', 'No', 'other', 'Yes']","['female', 'AT', 78, 'not stated', 'Yes', 'other', 'Yes']","['female', 'AT', 79, 'not stated', 'Yes', 'other', 'Yes']","['female', 'AT', 80, 'not stated', 'Yes', 'other', 'Yes']","['female', 'AT', 81, 'university', 'Yes', 'other', 'Yes']","['female', 'AT', 82, 'university', 'Yes', 'other', 'Yes']","['female', 'AT', 83, 'university', 'Yes', 'other', 'Yes']","['female', 'AT', 84, 'university', 'Yes', 'other', 'Yes']","['female', 'AT', 85, 'not stated', 'Yes', 'other', 'Yes']","['female', 'AT', 86, 'university', 'Yes', 'other', 'Yes']","['female', 'AT', 87, 'university', 'Yes', 'other', 'Yes']"
325,"['female', 'AT', 62, 'not stated', 'Yes', 'service', 'No']","['female', 'AT', 63, 'Apprenticeship', 'Yes', 'service', 'No']","['female', 'AT', 64, 'Apprenticeship', 'Yes', 'service', 'No']","['female', 'AT', 65, 'Apprenticeship', 'Yes', 'service', 'No']","['female', 'AT', 66, 'high school', 'Yes', 'service', 'No']","['female', 'AT', 67, 'university', 'Yes', 'service', 'No']","['female', 'AT', 68, 'university', 'Yes', 'service', 'No']","['female', 'AT', 69, 'university', 'Yes', 'service', 'No']","['female', 'AT', 70, 'university', 'Yes', 'service', 'No']","['female', 'AT', 71, 'university', 'Yes', 'service', 'No']","['female', 'AT', 72, 'not stated', 'Yes', 'service', 'No']"
2029,"['female', 'AT', 19, 'not stated', 'No', 'other', 'Yes']","['female', 'AT', 20, 'Compulsory', 'No', 'other', 'Yes']","['female', 'AT', 21, 'Apprenticeship', 'No', 'other', 'Yes']","['female', 'AT', 22, 'Apprenticeship', 'No', 'other', 'Yes']","['female', 'AT', 23, 'Apprenticeship', 'No', 'other', 'Yes']","['female', 'AT', 24, 'not stated', 'No', 'other', 'Yes']","['female', 'AT', 25, 'not stated', 'No', 'other', 'Yes']","['female', 'AT', 26, 'Apprenticeship', 'No', 'other', 'Yes']","['female', 'AT', 27, 'Apprenticeship', 'No', 'other', 'Yes']","['female', 'AT', 28, 'Apprenticeship', 'No', 'other', 'Yes']","['female', 'AT', 29, 'Apprenticeship', 'No', 'other', 'Yes']"
918,"['male', 'EU', 86, 'high school', 'Yes', 'other', 'No']","['male', 'EU', 87, 'high school', 'Yes', 'other', 'No']","['male', 'EU', 88, 'high school', 'Yes', 'other', 'No']","['male', 'EU', 89, 'high school', 'Yes', 'other', 'No']","['male', 'EU', 90, 'university', 'Yes', 'other', 'No']","['male', 'EU', 91, 'university', 'Yes', 'other', 'No']","['male', 'EU', 92, 'university', 'Yes', 'other', 'No']","['male', 'EU', 93, 'university', 'Yes', 'other', 'No']","['male', 'EU', 94, 'university', 'Yes', 'other', 'No']","['male', 'EU', 95, 'university', 'Yes', 'other', 'No']","['male', 'EU', 96, 'university', 'Yes', 'other', 'No']"
1233,"['female', 'Non-EU', 21, 'not stated', 'No', 'other', 'Yes']","['female', 'Non-EU', 22, 'Compulsory', 'No', 'other', 'Yes']","['female', 'Non-EU', 23, 'Compulsory', 'No', 'other', 'Yes']","['female', 'Non-EU', 24, 'high school', 'No', 'other', 'Yes']","['female', 'Non-EU', 25, 'not stated', 'No', 'other', 'Yes']","['female', 'Non-EU', 26, 'not stated', 'No', 'other', 'Yes']","['female', 'Non-EU', 27, 'not stated', 'No', 'other', 'Yes']","['female', 'Non-EU', 28, 'high school', 'No', 'other', 'Yes']","['female', 'Non-EU', 29, 'high school', 'No', 'other', 'Yes']","['female', 'Non-EU', 30, 'not stated', 'No', 'other', 'Yes']","['female', 'Non-EU', 31, 'university', 'No', 'other', 'Yes']"
