,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
1906,"['male', 'AT', 52, 'university', 'No', 'other', 'No']","['male', 'AT', 53, 'not stated', 'No', 'other', 'No']","['male', 'AT', 54, 'university', 'No', 'other', 'No']","['male', 'AT', 55, 'not stated', 'Yes', 'other', 'No']","['male', 'AT', 56, 'university', 'Yes', 'other', 'No']","['male', 'AT', 57, 'university', 'Yes', 'other', 'No']","['male', 'AT', 58, 'university', 'Yes', 'other', 'No']","['male', 'AT', 59, 'not stated', 'Yes', 'other', 'No']","['male', 'AT', 60, 'not stated', 'Yes', 'other', 'No']","['male', 'AT', 61, 'university', 'Yes', 'other', 'No']","['male', 'AT', 62, 'not stated', 'Yes', 'other', 'No']"
2455,"['male', 'AT', 51, 'not stated', 'No', 'other', 'No']","['male', 'AT', 52, 'Compulsory', 'No', 'other', 'No']","['male', 'AT', 53, 'Apprenticeship', 'No', 'other', 'No']","['male', 'AT', 54, 'not stated', 'No', 'other', 'No']","['male', 'AT', 55, 'not stated', 'Yes', 'other', 'No']","['male', 'AT', 56, 'Apprenticeship', 'Yes', 'other', 'No']","['male', 'AT', 57, 'Apprenticeship', 'Yes', 'other', 'No']","['male', 'AT', 58, 'not stated', 'Yes', 'other', 'No']","['male', 'AT', 59, 'Apprenticeship', 'Yes', 'other', 'No']","['male', 'AT', 60, 'university', 'Yes', 'other', 'No']","['male', 'AT', 61, 'not stated', 'Yes', 'other', 'No']"
2914,"['male', 'Non-EU', 19, 'Apprenticeship', 'No', 'other', 'No']","['male', 'Non-EU', 20, 'university', 'No', 'other', 'No']","['male', 'Non-EU', 21, 'university', 'No', 'other', 'No']","['male', 'Non-EU', 22, 'university', 'No', 'other', 'No']","['male', 'Non-EU', 23, 'university', 'No', 'other', 'No']","['male', 'Non-EU', 24, 'university', 'No', 'other', 'No']","['male', 'Non-EU', 25, 'university', 'No', 'other', 'No']","['male', 'Non-EU', 26, 'university', 'No', 'other', 'No']","['male', 'Non-EU', 27, 'university', 'No', 'other', 'No']","['male', 'Non-EU', 28, 'university', 'No', 'other', 'No']","['male', 'Non-EU', 29, 'university', 'No', 'other', 'No']"
2182,"['male', 'AT', 25, 'Compulsory', 'No', 'other', 'No']","['male', 'AT', 26, 'university', 'No', 'other', 'No']","['male', 'AT', 27, 'university', 'No', 'other', 'No']","['male', 'AT', 28, 'university', 'No', 'other', 'No']","['male', 'AT', 29, 'university', 'No', 'other', 'No']","['male', 'AT', 30, 'university', 'No', 'other', 'No']","['male', 'AT', 31, 'university', 'No', 'other', 'No']","['male', 'AT', 32, 'university', 'No', 'other', 'No']","['male', 'AT', 33, 'university', 'No', 'other', 'No']","['male', 'AT', 34, 'university', 'No', 'other', 'No']","['male', 'AT', 35, 'university', 'No', 'other', 'No']"
1208,"['male', 'AT', 60, 'university', 'Yes', 'other', 'No']","['male', 'AT', 61, 'not stated', 'Yes', 'other', 'No']","['male', 'AT', 62, 'university', 'Yes', 'other', 'No']","['male', 'AT', 63, 'university', 'Yes', 'other', 'No']","['male', 'AT', 64, 'university', 'Yes', 'other', 'No']","['male', 'AT', 65, 'university', 'Yes', 'other', 'No']","['male', 'AT', 66, 'university', 'Yes', 'other', 'No']","['male', 'AT', 67, 'not stated', 'Yes', 'other', 'No']","['male', 'AT', 68, 'university', 'Yes', 'other', 'No']","['male', 'AT', 69, 'university', 'Yes', 'other', 'No']","['male', 'AT', 70, 'university', 'Yes', 'other', 'No']"
370,"['male', 'AT', 45, 'not stated', 'No', 'other', 'No']","['male', 'AT', 46, 'not stated', 'No', 'other', 'No']","['male', 'AT', 47, 'high school', 'No', 'other', 'No']","['male', 'AT', 48, 'high school', 'No', 'other', 'No']","['male', 'AT', 49, 'high school', 'No', 'other', 'No']","['male', 'AT', 50, 'high school', 'No', 'other', 'No']","['male', 'AT', 51, 'high school', 'No', 'other', 'No']","['male', 'AT', 52, 'high school', 'No', 'other', 'No']","['male', 'AT', 53, 'high school', 'No', 'other', 'No']","['male', 'AT', 54, 'high school', 'No', 'other', 'No']","['male', 'AT', 55, 'high school', 'No', 'other', 'No']"
2235,"['female', 'AT', 82, 'not stated', 'No', 'other', 'Yes']","['female', 'AT', 83, 'Compulsory', 'Yes', 'other', 'Yes']","['female', 'AT', 84, 'Apprenticeship', 'Yes', 'other', 'Yes']","['female', 'AT', 85, 'high school', 'Yes', 'other', 'Yes']","['female', 'AT', 86, 'high school', 'Yes', 'other', 'Yes']","['female', 'AT', 87, 'high school', 'Yes', 'other', 'Yes']","['female', 'AT', 88, 'not stated', 'Yes', 'other', 'Yes']","['female', 'AT', 89, 'not stated', 'Yes', 'other', 'Yes']","['female', 'AT', 90, 'not stated', 'Yes', 'other', 'Yes']","['female', 'AT', 91, 'high school', 'Yes', 'other', 'Yes']","['female', 'AT', 92, 'high school', 'Yes', 'other', 'Yes']"
507,"['male', 'AT', 52, 'high school', 'No', 'other', 'No']","['male', 'AT', 53, 'university', 'No', 'other', 'No']","['male', 'AT', 54, 'not stated', 'No', 'other', 'No']","['male', 'AT', 55, 'university', 'Yes', 'other', 'No']","['male', 'AT', 56, 'university', 'Yes', 'other', 'No']","['male', 'AT', 57, 'university', 'Yes', 'other', 'No']","['male', 'AT', 58, 'university', 'Yes', 'other', 'No']","['male', 'AT', 59, 'university', 'Yes', 'other', 'No']","['male', 'AT', 60, 'university', 'Yes', 'other', 'No']","['male', 'AT', 61, 'not stated', 'Yes', 'other', 'No']","['male', 'AT', 62, 'not stated', 'Yes', 'other', 'No']"
2301,"['female', 'AT', 64, 'Compulsory', 'Yes', 'other', 'No']","['female', 'AT', 65, 'Apprenticeship', 'Yes', 'other', 'No']","['female', 'AT', 66, 'university', 'Yes', 'other', 'No']","['female', 'AT', 67, 'university', 'Yes', 'other', 'No']","['female', 'AT', 68, 'university', 'Yes', 'other', 'No']","['female', 'AT', 69, 'not stated', 'Yes', 'other', 'No']","['female', 'AT', 70, 'university', 'Yes', 'other', 'No']","['female', 'AT', 71, 'not stated', 'Yes', 'other', 'No']","['female', 'AT', 72, 'university', 'Yes', 'other', 'No']","['female', 'AT', 73, 'university', 'Yes', 'other', 'No']","['female', 'AT', 74, 'university', 'Yes', 'other', 'No']"
619,"['male', 'AT', 49, 'Apprenticeship', 'No', 'other', 'No']","['male', 'AT', 50, 'high school', 'No', 'other', 'No']","['male', 'AT', 51, 'high school', 'No', 'other', 'No']","['male', 'AT', 52, 'not stated', 'No', 'other', 'No']","['male', 'AT', 53, 'university', 'No', 'other', 'No']","['male', 'AT', 54, 'university', 'No', 'other', 'No']","['male', 'AT', 55, 'university', 'No', 'other', 'No']","['male', 'AT', 56, 'university', 'Yes', 'other', 'No']","['male', 'AT', 57, 'university', 'Yes', 'other', 'No']","['male', 'AT', 58, 'university', 'Yes', 'other', 'No']","['male', 'AT', 59, 'university', 'Yes', 'other', 'No']"
648,"['female', 'EU', 29, 'university', 'No', 'service', 'Yes']","['female', 'EU', 30, 'university', 'No', 'service', 'Yes']","['female', 'EU', 31, 'university', 'No', 'service', 'Yes']","['female', 'EU', 32, 'university', 'No', 'service', 'Yes']","['female', 'EU', 33, 'university', 'No', 'service', 'Yes']","['female', 'EU', 34, 'university', 'No', 'service', 'Yes']","['female', 'EU', 35, 'university', 'No', 'service', 'Yes']","['female', 'EU', 36, 'not stated', 'No', 'service', 'Yes']","['female', 'EU', 37, 'university', 'No', 'service', 'Yes']","['female', 'EU', 38, 'university', 'No', 'service', 'Yes']","['female', 'EU', 39, 'university', 'No', 'service', 'Yes']"
335,"['female', 'AT', 23, 'university', 'No', 'other', 'Yes']","['female', 'AT', 24, 'university', 'No', 'other', 'Yes']","['female', 'AT', 25, 'university', 'No', 'other', 'Yes']","['female', 'AT', 26, 'university', 'No', 'other', 'Yes']","['female', 'AT', 27, 'not stated', 'No', 'other', 'Yes']","['female', 'AT', 28, 'not stated', 'No', 'other', 'Yes']","['female', 'AT', 29, 'university', 'No', 'other', 'Yes']","['female', 'AT', 30, 'university', 'No', 'other', 'Yes']","['female', 'AT', 31, 'university', 'No', 'other', 'Yes']","['female', 'AT', 32, 'university', 'No', 'other', 'Yes']","['female', 'AT', 33, 'university', 'No', 'other', 'Yes']"
2831,"['female', 'AT', 28, 'not stated', 'No', 'other', 'No']","['female', 'AT', 29, 'Apprenticeship', 'No', 'other', 'No']","['female', 'AT', 30, 'not stated', 'No', 'other', 'No']","['female', 'AT', 31, 'Apprenticeship', 'No', 'other', 'No']","['female', 'AT', 32, 'Apprenticeship', 'No', 'other', 'No']","['female', 'AT', 33, 'Apprenticeship', 'No', 'other', 'No']","['female', 'AT', 34, 'Apprenticeship', 'No', 'other', 'No']","['female', 'AT', 35, 'Apprenticeship', 'No', 'other', 'No']","['female', 'AT', 36, 'not stated', 'No', 'other', 'No']","['female', 'AT', 37, 'Apprenticeship', 'No', 'other', 'No']","['female', 'AT', 38, 'high school', 'No', 'other', 'No']"
1108,"['male', 'AT', 26, 'Compulsory', 'No', 'other', 'No']","['male', 'AT', 27, 'not stated', 'No', 'other', 'No']","['male', 'AT', 28, 'not stated', 'No', 'other', 'No']","['male', 'AT', 29, 'high school', 'No', 'other', 'No']","['male', 'AT', 30, 'not stated', 'No', 'other', 'No']","['male', 'AT', 31, 'high school', 'No', 'other', 'No']","['male', 'AT', 32, 'high school', 'No', 'other', 'No']","['male', 'AT', 33, 'high school', 'No', 'other', 'No']","['male', 'AT', 34, 'university', 'No', 'other', 'No']","['male', 'AT', 35, 'university', 'No', 'other', 'No']","['male', 'AT', 36, 'university', 'No', 'other', 'No']"
1059,"['male', 'AT', 28, 'Compulsory', 'No', 'other', 'No']","['male', 'AT', 29, 'university', 'No', 'other', 'No']","['male', 'AT', 30, 'university', 'No', 'other', 'No']","['male', 'AT', 31, 'university', 'No', 'other', 'No']","['male', 'AT', 32, 'not stated', 'No', 'other', 'No']","['male', 'AT', 33, 'not stated', 'No', 'other', 'No']","['male', 'AT', 34, 'university', 'No', 'other', 'No']","['male', 'AT', 35, 'university', 'No', 'other', 'No']","['male', 'AT', 36, 'university', 'No', 'other', 'No']","['male', 'AT', 37, 'not stated', 'No', 'other', 'No']","['male', 'AT', 38, 'university', 'No', 'other', 'No']"
1369,"['male', 'AT', 63, 'Apprenticeship', 'No', 'service', 'No']","['male', 'AT', 64, 'Apprenticeship', 'Yes', 'service', 'No']","['male', 'AT', 65, 'not stated', 'Yes', 'service', 'No']","['male', 'AT', 66, 'high school', 'Yes', 'service', 'No']","['male', 'AT', 67, 'high school', 'Yes', 'service', 'No']","['male', 'AT', 68, 'high school', 'Yes', 'service', 'No']","['male', 'AT', 69, 'high school', 'Yes', 'service', 'No']","['male', 'AT', 70, 'high school', 'Yes', 'service', 'No']","['male', 'AT', 71, 'high school', 'Yes', 'service', 'No']","['male', 'AT', 72, 'not stated', 'Yes', 'service', 'No']","['male', 'AT', 73, 'high school', 'Yes', 'service', 'No']"
694,"['female', 'AT', 45, 'Apprenticeship', 'No', 'production', 'Yes']","['female', 'AT', 46, 'not stated', 'No', 'production', 'Yes']","['female', 'AT', 47, 'not stated', 'No', 'production', 'Yes']","['female', 'AT', 48, 'Apprenticeship', 'No', 'production', 'Yes']","['female', 'AT', 49, 'not stated', 'No', 'production', 'Yes']","['female', 'AT', 50, 'not stated', 'No', 'production', 'Yes']","['female', 'AT', 51, 'not stated', 'No', 'production', 'Yes']","['female', 'AT', 52, 'Apprenticeship', 'No', 'production', 'Yes']","['female', 'AT', 53, 'Apprenticeship', 'No', 'production', 'Yes']","['female', 'AT', 54, 'Apprenticeship', 'No', 'production', 'Yes']","['female', 'AT', 55, 'high school', 'Yes', 'production', 'Yes']"
515,"['male', 'AT', 22, 'high school', 'No', 'other', 'No']","['male', 'AT', 23, 'not stated', 'No', 'other', 'No']","['male', 'AT', 24, 'high school', 'No', 'other', 'No']","['male', 'AT', 25, 'university', 'No', 'other', 'No']","['male', 'AT', 26, 'university', 'No', 'other', 'No']","['male', 'AT', 27, 'not stated', 'No', 'other', 'No']","['male', 'AT', 28, 'university', 'No', 'other', 'No']","['male', 'AT', 29, 'university', 'No', 'other', 'No']","['male', 'AT', 30, 'university', 'No', 'other', 'No']","['male', 'AT', 31, 'not stated', 'No', 'other', 'No']","['male', 'AT', 32, 'university', 'No', 'other', 'No']"
2056,"['female', 'AT', 55, 'not stated', 'Yes', 'other', 'No']","['female', 'AT', 56, 'Compulsory', 'Yes', 'other', 'No']","['female', 'AT', 57, 'Apprenticeship', 'Yes', 'other', 'No']","['female', 'AT', 58, 'Apprenticeship', 'Yes', 'other', 'No']","['female', 'AT', 59, 'high school', 'Yes', 'other', 'No']","['female', 'AT', 60, 'high school', 'Yes', 'other', 'No']","['female', 'AT', 61, 'university', 'Yes', 'other', 'No']","['female', 'AT', 62, 'university', 'Yes', 'other', 'No']","['female', 'AT', 63, 'university', 'Yes', 'other', 'No']","['female', 'AT', 64, 'university', 'Yes', 'other', 'No']","['female', 'AT', 65, 'university', 'Yes', 'other', 'No']"
1957,"['male', 'AT', 53, 'Compulsory', 'No', 'other', 'No']","['male', 'AT', 54, 'high school', 'No', 'other', 'No']","['male', 'AT', 55, 'not stated', 'Yes', 'other', 'No']","['male', 'AT', 56, 'high school', 'Yes', 'other', 'No']","['male', 'AT', 57, 'high school', 'Yes', 'other', 'No']","['male', 'AT', 58, 'university', 'Yes', 'other', 'No']","['male', 'AT', 59, 'university', 'Yes', 'other', 'No']","['male', 'AT', 60, 'university', 'Yes', 'other', 'No']","['male', 'AT', 61, 'university', 'Yes', 'other', 'No']","['male', 'AT', 62, 'university', 'Yes', 'other', 'No']","['male', 'AT', 63, 'university', 'Yes', 'other', 'No']"
1099,"['female', 'AT', 27, 'Apprenticeship', 'No', 'other', 'Yes']","['female', 'AT', 28, 'university', 'No', 'other', 'Yes']","['female', 'AT', 29, 'not stated', 'No', 'other', 'Yes']","['female', 'AT', 30, 'university', 'No', 'other', 'Yes']","['female', 'AT', 31, 'university', 'No', 'other', 'Yes']","['female', 'AT', 32, 'not stated', 'No', 'other', 'Yes']","['female', 'AT', 33, 'university', 'No', 'other', 'Yes']","['female', 'AT', 34, 'not stated', 'No', 'other', 'Yes']","['female', 'AT', 35, 'not stated', 'No', 'other', 'Yes']","['female', 'AT', 36, 'not stated', 'No', 'other', 'Yes']","['female', 'AT', 37, 'university', 'No', 'other', 'Yes']"
2415,"['male', 'AT', 37, 'high school', 'No', 'other', 'No']","['male', 'AT', 38, 'high school', 'No', 'other', 'No']","['male', 'AT', 39, 'not stated', 'No', 'other', 'No']","['male', 'AT', 40, 'not stated', 'No', 'other', 'No']","['male', 'AT', 41, 'high school', 'No', 'other', 'No']","['male', 'AT', 42, 'high school', 'No', 'other', 'No']","['male', 'AT', 43, 'high school', 'No', 'other', 'No']","['male', 'AT', 44, 'not stated', 'No', 'other', 'No']","['male', 'AT', 45, 'high school', 'No', 'other', 'No']","['male', 'AT', 46, 'high school', 'No', 'other', 'No']","['male', 'AT', 47, 'high school', 'No', 'other', 'No']"
2471,"['female', 'AT', 29, 'Compulsory', 'No', 'other', 'Yes']","['female', 'AT', 30, 'not stated', 'No', 'other', 'Yes']","['female', 'AT', 31, 'Apprenticeship', 'No', 'other', 'Yes']","['female', 'AT', 32, 'Apprenticeship', 'No', 'other', 'Yes']","['female', 'AT', 33, 'Apprenticeship', 'No', 'other', 'Yes']","['female', 'AT', 34, 'not stated', 'No', 'other', 'Yes']","['female', 'AT', 35, 'high school', 'No', 'other', 'Yes']","['female', 'AT', 36, 'not stated', 'No', 'other', 'Yes']","['female', 'AT', 37, 'not stated', 'No', 'other', 'Yes']","['female', 'AT', 38, 'high school', 'No', 'other', 'Yes']","['female', 'AT', 39, 'high school', 'No', 'other', 'Yes']"
1247,"['female', 'AT', 51, 'Apprenticeship', 'No', 'other', 'No']","['female', 'AT', 52, 'Apprenticeship', 'No', 'other', 'No']","['female', 'AT', 53, 'high school', 'No', 'other', 'No']","['female', 'AT', 54, 'not stated', 'No', 'other', 'No']","['female', 'AT', 55, 'high school', 'No', 'other', 'No']","['female', 'AT', 56, 'university', 'No', 'other', 'No']","['female', 'AT', 57, 'university', 'Yes', 'other', 'No']","['female', 'AT', 58, 'university', 'Yes', 'other', 'No']","['female', 'AT', 59, 'university', 'Yes', 'other', 'No']","['female', 'AT', 60, 'university', 'Yes', 'other', 'No']","['female', 'AT', 61, 'university', 'Yes', 'other', 'No']"
2940,"['female', 'AT', 24, 'high school', 'No', 'other', 'No']","['female', 'AT', 25, 'not stated', 'No', 'other', 'No']","['female', 'AT', 26, 'high school', 'No', 'other', 'No']","['female', 'AT', 27, 'high school', 'No', 'other', 'No']","['female', 'AT', 28, 'high school', 'No', 'other', 'No']","['female', 'AT', 29, 'university', 'No', 'other', 'No']","['female', 'AT', 30, 'university', 'No', 'other', 'No']","['female', 'AT', 31, 'university', 'No', 'other', 'No']","['female', 'AT', 32, 'university', 'No', 'other', 'No']","['female', 'AT', 33, 'university', 'No', 'other', 'No']","['female', 'AT', 34, 'university', 'No', 'other', 'No']"
2804,"['female', 'AT', 45, 'not stated', 'No', 'other', 'No']","['female', 'AT', 46, 'not stated', 'No', 'other', 'No']","['female', 'AT', 47, 'high school', 'No', 'other', 'No']","['female', 'AT', 48, 'university', 'No', 'other', 'No']","['female', 'AT', 49, 'not stated', 'No', 'other', 'No']","['female', 'AT', 50, 'university', 'No', 'other', 'No']","['female', 'AT', 51, 'university', 'No', 'other', 'No']","['female', 'AT', 52, 'university', 'No', 'other', 'No']","['female', 'AT', 53, 'university', 'No', 'other', 'No']","['female', 'AT', 54, 'university', 'No', 'other', 'No']","['female', 'AT', 55, 'university', 'Yes', 'other', 'No']"
960,"['male', 'AT', 85, 'Apprenticeship', 'Yes', 'other', 'No']","['male', 'AT', 86, 'university', 'Yes', 'other', 'No']","['male', 'AT', 87, 'not stated', 'Yes', 'other', 'No']","['male', 'AT', 88, 'university', 'Yes', 'other', 'No']","['male', 'AT', 89, 'university', 'Yes', 'other', 'No']","['male', 'AT', 90, 'university', 'Yes', 'other', 'No']","['male', 'AT', 91, 'university', 'Yes', 'other', 'No']","['male', 'AT', 92, 'university', 'Yes', 'other', 'No']","['male', 'AT', 93, 'not stated', 'Yes', 'other', 'No']","['male', 'AT', 94, 'university', 'Yes', 'other', 'No']","['male', 'AT', 95, 'university', 'Yes', 'other', 'No']"
763,"['female', 'AT', 60, 'not stated', 'No', 'other', 'Yes']","['female', 'AT', 61, 'Compulsory', 'No', 'other', 'Yes']","['female', 'AT', 62, 'not stated', 'No', 'other', 'Yes']","['female', 'AT', 63, 'high school', 'Yes', 'other', 'Yes']","['female', 'AT', 64, 'high school', 'Yes', 'other', 'Yes']","['female', 'AT', 65, 'high school', 'Yes', 'other', 'Yes']","['female', 'AT', 66, 'university', 'Yes', 'other', 'Yes']","['female', 'AT', 67, 'university', 'Yes', 'other', 'Yes']","['female', 'AT', 68, 'university', 'Yes', 'other', 'Yes']","['female', 'AT', 69, 'university', 'Yes', 'other', 'Yes']","['female', 'AT', 70, 'university', 'Yes', 'other', 'Yes']"
2653,"['male', 'AT', 26, 'not stated', 'No', 'other', 'No']","['male', 'AT', 27, 'Apprenticeship', 'No', 'other', 'No']","['male', 'AT', 28, 'not stated', 'No', 'other', 'No']","['male', 'AT', 29, 'Apprenticeship', 'No', 'other', 'No']","['male', 'AT', 30, 'high school', 'No', 'other', 'No']","['male', 'AT', 31, 'not stated', 'No', 'other', 'No']","['male', 'AT', 32, 'not stated', 'No', 'other', 'No']","['male', 'AT', 33, 'high school', 'No', 'other', 'No']","['male', 'AT', 34, 'high school', 'No', 'other', 'No']","['male', 'AT', 35, 'high school', 'No', 'other', 'No']","['male', 'AT', 36, 'university', 'No', 'other', 'No']"
2387,"['female', 'AT', 90, 'Compulsory', 'Yes', 'other', 'No']","['female', 'AT', 91, 'Compulsory', 'Yes', 'other', 'No']","['female', 'AT', 92, 'not stated', 'Yes', 'other', 'No']","['female', 'AT', 93, 'not stated', 'Yes', 'other', 'No']","['female', 'AT', 94, 'high school', 'Yes', 'other', 'No']","['female', 'AT', 95, 'not stated', 'Yes', 'other', 'No']","['female', 'AT', 96, 'high school', 'Yes', 'other', 'No']","['female', 'AT', 97, 'high school', 'Yes', 'other', 'No']","['female', 'AT', 98, 'not stated', 'Yes', 'other', 'No']","['female', 'AT', 99, 'university', 'Yes', 'other', 'No']","['female', 'AT', 100, 'university', 'Yes', 'other', 'No']"
502,"['male', 'AT', 57, 'university', 'Yes', 'other', 'No']","['male', 'AT', 58, 'university', 'Yes', 'other', 'No']","['male', 'AT', 59, 'university', 'Yes', 'other', 'No']","['male', 'AT', 60, 'not stated', 'Yes', 'other', 'No']","['male', 'AT', 61, 'university', 'Yes', 'other', 'No']","['male', 'AT', 62, 'university', 'Yes', 'other', 'No']","['male', 'AT', 63, 'university', 'Yes', 'other', 'No']","['male', 'AT', 64, 'university', 'Yes', 'other', 'No']","['male', 'AT', 65, 'not stated', 'Yes', 'other', 'No']","['male', 'AT', 66, 'not stated', 'Yes', 'other', 'No']","['male', 'AT', 67, 'not stated', 'Yes', 'other', 'No']"
2956,"['male', 'Non-EU', 50, 'Apprenticeship', 'No', 'other', 'No']","['male', 'Non-EU', 51, 'Apprenticeship', 'No', 'other', 'No']","['male', 'Non-EU', 52, 'Apprenticeship', 'No', 'other', 'No']","['male', 'Non-EU', 53, 'not stated', 'No', 'other', 'No']","['male', 'Non-EU', 54, 'Apprenticeship', 'No', 'other', 'No']","['male', 'Non-EU', 55, 'Apprenticeship', 'No', 'other', 'No']","['male', 'Non-EU', 56, 'Apprenticeship', 'No', 'other', 'No']","['male', 'Non-EU', 57, 'university', 'Yes', 'other', 'No']","['male', 'Non-EU', 58, 'university', 'Yes', 'other', 'No']","['male', 'Non-EU', 59, 'university', 'Yes', 'other', 'No']","['male', 'Non-EU', 60, 'university', 'Yes', 'other', 'No']"
275,"['female', 'AT', 53, 'Compulsory', 'No', 'service', 'No']","['female', 'AT', 54, 'high school', 'No', 'service', 'No']","['female', 'AT', 55, 'university', 'No', 'service', 'No']","['female', 'AT', 56, 'university', 'Yes', 'service', 'No']","['female', 'AT', 57, 'not stated', 'Yes', 'service', 'No']","['female', 'AT', 58, 'university', 'Yes', 'service', 'No']","['female', 'AT', 59, 'not stated', 'Yes', 'service', 'No']","['female', 'AT', 60, 'not stated', 'Yes', 'service', 'No']","['female', 'AT', 61, 'university', 'Yes', 'service', 'No']","['female', 'AT', 62, 'university', 'Yes', 'service', 'No']","['female', 'AT', 63, 'university', 'Yes', 'service', 'No']"
1020,"['female', 'AT', 36, 'Compulsory', 'No', 'other', 'No']","['female', 'AT', 37, 'university', 'No', 'other', 'No']","['female', 'AT', 38, 'not stated', 'No', 'other', 'No']","['female', 'AT', 39, 'university', 'No', 'other', 'No']","['female', 'AT', 40, 'university', 'No', 'other', 'No']","['female', 'AT', 41, 'university', 'No', 'other', 'No']","['female', 'AT', 42, 'not stated', 'No', 'other', 'No']","['female', 'AT', 43, 'not stated', 'No', 'other', 'No']","['female', 'AT', 44, 'university', 'No', 'other', 'No']","['female', 'AT', 45, 'university', 'No', 'other', 'No']","['female', 'AT', 46, 'university', 'No', 'other', 'No']"
2913,"['male', 'AT', 27, 'Apprenticeship', 'No', 'other', 'No']","['male', 'AT', 28, 'not stated', 'No', 'other', 'No']","['male', 'AT', 29, 'not stated', 'No', 'other', 'No']","['male', 'AT', 30, 'not stated', 'No', 'other', 'No']","['male', 'AT', 31, 'not stated', 'No', 'other', 'No']","['male', 'AT', 32, 'high school', 'No', 'other', 'No']","['male', 'AT', 33, 'university', 'No', 'other', 'No']","['male', 'AT', 34, 'not stated', 'No', 'other', 'No']","['male', 'AT', 35, 'university', 'No', 'other', 'No']","['male', 'AT', 36, 'university', 'No', 'other', 'No']","['male', 'AT', 37, 'not stated', 'No', 'other', 'No']"
84,"['male', 'AT', 27, 'Compulsory', 'No', 'other', 'No']","['male', 'AT', 28, 'not stated', 'No', 'other', 'No']","['male', 'AT', 29, 'Apprenticeship', 'No', 'other', 'No']","['male', 'AT', 30, 'not stated', 'No', 'other', 'No']","['male', 'AT', 31, 'Apprenticeship', 'No', 'other', 'No']","['male', 'AT', 32, 'not stated', 'No', 'other', 'No']","['male', 'AT', 33, 'Apprenticeship', 'No', 'other', 'No']","['male', 'AT', 34, 'high school', 'No', 'other', 'No']","['male', 'AT', 35, 'high school', 'No', 'other', 'No']","['male', 'AT', 36, 'high school', 'No', 'other', 'No']","['male', 'AT', 37, 'university', 'No', 'other', 'No']"
366,"['female', 'AT', 56, 'Apprenticeship', 'No', 'other', 'No']","['female', 'AT', 57, 'Apprenticeship', 'No', 'other', 'No']","['female', 'AT', 58, 'Apprenticeship', 'No', 'other', 'No']","['female', 'AT', 59, 'not stated', 'No', 'other', 'No']","['female', 'AT', 60, 'Apprenticeship', 'Yes', 'other', 'No']","['female', 'AT', 61, 'high school', 'Yes', 'other', 'No']","['female', 'AT', 62, 'high school', 'Yes', 'other', 'No']","['female', 'AT', 63, 'high school', 'Yes', 'other', 'No']","['female', 'AT', 64, 'not stated', 'Yes', 'other', 'No']","['female', 'AT', 65, 'high school', 'Yes', 'other', 'No']","['female', 'AT', 66, 'university', 'Yes', 'other', 'No']"
1988,"['male', 'AT', 24, 'Compulsory', 'No', 'service', 'No']","['male', 'AT', 25, 'university', 'No', 'service', 'No']","['male', 'AT', 26, 'not stated', 'No', 'service', 'No']","['male', 'AT', 27, 'university', 'No', 'service', 'No']","['male', 'AT', 28, 'university', 'No', 'service', 'No']","['male', 'AT', 29, 'university', 'No', 'service', 'No']","['male', 'AT', 30, 'university', 'No', 'service', 'No']","['male', 'AT', 31, 'university', 'No', 'service', 'No']","['male', 'AT', 32, 'university', 'No', 'service', 'No']","['male', 'AT', 33, 'university', 'No', 'service', 'No']","['male', 'AT', 34, 'university', 'No', 'service', 'No']"
1677,"['male', 'AT', 38, 'Apprenticeship', 'No', 'service', 'No']","['male', 'AT', 39, 'Apprenticeship', 'No', 'service', 'No']","['male', 'AT', 40, 'not stated', 'No', 'service', 'No']","['male', 'AT', 41, 'not stated', 'No', 'service', 'No']","['male', 'AT', 42, 'not stated', 'No', 'service', 'No']","['male', 'AT', 43, 'Apprenticeship', 'No', 'service', 'No']","['male', 'AT', 44, 'Apprenticeship', 'No', 'service', 'No']","['male', 'AT', 45, 'university', 'No', 'service', 'No']","['male', 'AT', 46, 'not stated', 'No', 'service', 'No']","['male', 'AT', 47, 'university', 'No', 'service', 'No']","['male', 'AT', 48, 'university', 'No', 'service', 'No']"
2081,"['female', 'AT', 29, 'Apprenticeship', 'No', 'service', 'Yes']","['female', 'AT', 30, 'Apprenticeship', 'No', 'service', 'Yes']","['female', 'AT', 31, 'high school', 'No', 'service', 'Yes']","['female', 'AT', 32, 'not stated', 'No', 'service', 'Yes']","['female', 'AT', 33, 'high school', 'No', 'service', 'Yes']","['female', 'AT', 34, 'not stated', 'No', 'service', 'Yes']","['female', 'AT', 35, 'high school', 'No', 'service', 'Yes']","['female', 'AT', 36, 'high school', 'No', 'service', 'Yes']","['female', 'AT', 37, 'not stated', 'No', 'service', 'Yes']","['female', 'AT', 38, 'high school', 'No', 'service', 'Yes']","['female', 'AT', 39, 'high school', 'No', 'service', 'Yes']"
